location;model;prediction_window;mape;nrmse
HU;ARIMAX;4_week;69,25493323082503;0,4135498164798656
IE;ARIMAX;1_week;64,77225790509577;0,14041436844117386
IE;ARIMAX;2_week;125,22109268156782;0,19061197971647234
IE;ARIMAX;3_week;175,0438663386936;0,24196777908082365
IE;ARIMAX;4_week;216,04881272162854;0,2793417379056975
LV;ARIMAX;1_week;53,547479128026744;0,0856204612089207
LV;ARIMAX;2_week;102,39614903863247;0,22539500514199384
LV;ARIMAX;3_week;98,69587569085878;0,3346452700431334
LV;ARIMAX;4_week;125,8602303848738;0,40169593624800937
BE;ARIMAX;1_week;40,05209127428477;0,14388996822324118
BE;ARIMAX;2_week;66,69407495858339;0,21984856210051776
BE;ARIMAX;3_week;84,04007809379735;0,25773594737678857
BE;ARIMAX;4_week;104,05379009913109;0,24975281059488746
LU;ARIMAX;1_week;53,8733195518857;0,2058627729676123
LU;ARIMAX;2_week;68,57269377633271;0,235144995230408
LU;ARIMAX;3_week;72,72880116100808;0,2480978427541342
LU;ARIMAX;4_week;85,96175740907023;0,2807299603262036
LT;ARIMAX;1_week;80,73961679300581;0,05952851181751676
LT;ARIMAX;2_week;184,03338340913297;0,181547269719896
LT;ARIMAX;3_week;296,213911728496;0,24602779288145182
LT;ARIMAX;4_week;381,2670186353963;0,2652104452300348
NL;ARIMAX;1_week;36,46656140384743;0,1082912695782606
NL;ARIMAX;2_week;62,54864031235113;0,19421382717033206
NL;ARIMAX;3_week;83,49973490955028;0,24678923589660745
NL;ARIMAX;4_week;108,30539239662562;0,2813743165672446
CZ;ARIMAX;1_week;28,161377545372563;0,059199644251709274
CZ;ARIMAX;2_week;48,705707654605916;0,18429476415510757
CZ;ARIMAX;3_week;72,18721469523203;0,25601881624414013
CZ;ARIMAX;4_week;92,64128645522459;0,27419286878537463
NO;ARIMAX;1_week;27,66646679954802;0,1607938141364805
NO;ARIMAX;2_week;45,193986197159006;0,21472936740019885
NO;ARIMAX;3_week;58,04420567588782;0,26363735134390204
NO;ARIMAX;4_week;71,45023733796758;0,3083899617793313
MT;ARIMAX;1_week;22,79439362450265;0,17243748555508104
MT;ARIMAX;2_week;33,59246716064842;0,2621484161997309
MT;ARIMAX;3_week;46,946837749591104;0,3297426701018063
MT;ARIMAX;4_week;56,281632466420994;0,3519343791425561
