,date,temperature_2m_max,temperature_2m_min,country,Fecha,week_of_year,year,year_week
1832,2019-10-10 23:00:00+00:00,16.7145,12.4145,BE,2019-10-10,41,2019,2019-W41
1833,2019-10-11 23:00:00+00:00,18.1145,13.564501,BE,2019-10-11,41,2019,2019-W41
1834,2019-10-12 23:00:00+00:00,23.5645,14.764501,BE,2019-10-12,41,2019,2019-W41
1835,2019-10-13 23:00:00+00:00,22.2145,11.1145,BE,2019-10-13,41,2019,2019-W41
1836,2019-10-14 23:00:00+00:00,19.3145,12.264501,BE,2019-10-14,42,2019,2019-W42
1837,2019-10-15 23:00:00+00:00,14.6145,10.6645,BE,2019-10-15,42,2019,2019-W42
1838,2019-10-16 23:00:00+00:00,15.6645,11.1145,BE,2019-10-16,42,2019,2019-W42
1839,2019-10-17 23:00:00+00:00,14.1645,12.314501,BE,2019-10-17,42,2019,2019-W42
1840,2019-10-18 23:00:00+00:00,14.064501,9.814501,BE,2019-10-18,42,2019,2019-W42
1841,2019-10-19 23:00:00+00:00,12.514501,9.8645,BE,2019-10-19,42,2019,2019-W42
1842,2019-10-20 23:00:00+00:00,13.764501,10.264501,BE,2019-10-20,42,2019,2019-W42
1843,2019-10-21 23:00:00+00:00,14.7145,10.064501,BE,2019-10-21,43,2019,2019-W43
1844,2019-10-22 23:00:00+00:00,17.5145,10.564501,BE,2019-10-22,43,2019,2019-W43
1845,2019-10-23 23:00:00+00:00,19.1145,12.8645,BE,2019-10-23,43,2019,2019-W43
1846,2019-10-24 23:00:00+00:00,15.4145,10.814501,BE,2019-10-24,43,2019,2019-W43
1847,2019-10-25 23:00:00+00:00,18.7645,14.1645,BE,2019-10-25,43,2019,2019-W43
1848,2019-10-26 23:00:00+00:00,16.914501,6.7145,BE,2019-10-26,43,2019,2019-W43
1849,2019-10-27 23:00:00+00:00,12.3645,3.3645,BE,2019-10-27,43,2019,2019-W43
1850,2019-10-28 23:00:00+00:00,11.2145,5.3645,BE,2019-10-28,44,2019,2019-W44
1851,2019-10-29 23:00:00+00:00,8.564501,3.3144999,BE,2019-10-29,44,2019,2019-W44
1852,2019-10-30 23:00:00+00:00,9.9645,1.1645,BE,2019-10-30,44,2019,2019-W44
1853,2019-10-31 23:00:00+00:00,14.2145,4.5645,BE,2019-10-31,44,2019,2019-W44
1854,2019-11-01 23:00:00+00:00,14.764501,10.6645,BE,2019-11-01,44,2019,2019-W44
1855,2019-11-02 23:00:00+00:00,12.4145,9.764501,BE,2019-11-02,44,2019,2019-W44
1856,2019-11-03 23:00:00+00:00,12.6145,8.564501,BE,2019-11-03,44,2019,2019-W44
1857,2019-11-04 23:00:00+00:00,10.514501,5.1644998,BE,2019-11-04,45,2019,2019-W45
1858,2019-11-05 23:00:00+00:00,10.014501,5.4645,BE,2019-11-05,45,2019,2019-W45
1859,2019-11-06 23:00:00+00:00,10.1645,5.6145,BE,2019-11-06,45,2019,2019-W45
1860,2019-11-07 23:00:00+00:00,9.514501,3.1645,BE,2019-11-07,45,2019,2019-W45
1861,2019-11-08 23:00:00+00:00,8.6145,3.2645,BE,2019-11-08,45,2019,2019-W45
1862,2019-11-09 23:00:00+00:00,9.1645,1.7145,BE,2019-11-09,45,2019,2019-W45
1863,2019-11-10 23:00:00+00:00,8.3645,3.7645,BE,2019-11-10,45,2019,2019-W45
1864,2019-11-11 23:00:00+00:00,7.4645,3.7645,BE,2019-11-11,46,2019,2019-W46
1865,2019-11-12 23:00:00+00:00,8.564501,4.8645,BE,2019-11-12,46,2019,2019-W46
1866,2019-11-13 23:00:00+00:00,7.6145,4.1145,BE,2019-11-13,46,2019,2019-W46
1867,2019-11-14 23:00:00+00:00,5.3145,1.5645001,BE,2019-11-14,46,2019,2019-W46
1868,2019-11-15 23:00:00+00:00,7.7645,0.4645,BE,2019-11-15,46,2019,2019-W46
1869,2019-11-16 23:00:00+00:00,7.5145,-1.0355,BE,2019-11-16,46,2019,2019-W46
1870,2019-11-17 23:00:00+00:00,7.5145,3.2645,BE,2019-11-17,46,2019,2019-W46
1871,2019-11-18 23:00:00+00:00,7.1644998,-0.23549998,BE,2019-11-18,47,2019,2019-W47
1872,2019-11-19 23:00:00+00:00,5.7645,-1.6854999,BE,2019-11-19,47,2019,2019-W47
1873,2019-11-20 23:00:00+00:00,6.1644998,-1.3355,BE,2019-11-20,47,2019,2019-W47
1874,2019-11-21 23:00:00+00:00,10.4145,5.0645,BE,2019-11-21,47,2019,2019-W47
1875,2019-11-22 23:00:00+00:00,8.564501,4.4144998,BE,2019-11-22,47,2019,2019-W47
1876,2019-11-23 23:00:00+00:00,9.8645,3.8144999,BE,2019-11-23,47,2019,2019-W47
1877,2019-11-24 23:00:00+00:00,11.9645,5.3145,BE,2019-11-24,47,2019,2019-W47
1878,2019-11-25 23:00:00+00:00,11.564501,9.264501,BE,2019-11-25,48,2019,2019-W48
1879,2019-11-26 23:00:00+00:00,11.514501,9.814501,BE,2019-11-26,48,2019,2019-W48
1880,2019-11-27 23:00:00+00:00,9.8645,8.314501,BE,2019-11-27,48,2019,2019-W48
1881,2019-11-28 23:00:00+00:00,8.1645,2.9645,BE,2019-11-28,48,2019,2019-W48
1882,2019-11-29 23:00:00+00:00,7.1145,-0.98550004,BE,2019-11-29,48,2019,2019-W48
1883,2019-11-30 23:00:00+00:00,3.9145,-0.7355,BE,2019-11-30,48,2019,2019-W48
1884,2019-12-01 23:00:00+00:00,7.2145,-2.1855001,BE,2019-12-01,48,2019,2019-W48
1885,2019-12-02 23:00:00+00:00,4.5145,0.26450002,BE,2019-12-02,49,2019,2019-W49
1886,2019-12-03 23:00:00+00:00,5.6145,-1.8355,BE,2019-12-03,49,2019,2019-W49
1887,2019-12-04 23:00:00+00:00,2.5644999,-1.7855,BE,2019-12-04,49,2019,2019-W49
1888,2019-12-05 23:00:00+00:00,8.9145,0.8645,BE,2019-12-05,49,2019,2019-W49
1889,2019-12-06 23:00:00+00:00,9.514501,6.8645,BE,2019-12-06,49,2019,2019-W49
1890,2019-12-07 23:00:00+00:00,11.1645,6.7645,BE,2019-12-07,49,2019,2019-W49
1891,2019-12-08 23:00:00+00:00,7.3645,4.5145,BE,2019-12-08,49,2019,2019-W49
1892,2019-12-09 23:00:00+00:00,6.4645,0.7645,BE,2019-12-09,50,2019,2019-W50
1893,2019-12-10 23:00:00+00:00,7.3645,4.5645,BE,2019-12-10,50,2019,2019-W50
1894,2019-12-11 23:00:00+00:00,5.6145,2.2645,BE,2019-12-11,50,2019,2019-W50
1895,2019-12-12 23:00:00+00:00,7.0645,4.2145,BE,2019-12-12,50,2019,2019-W50
1896,2019-12-13 23:00:00+00:00,7.8145,3.9645,BE,2019-12-13,50,2019,2019-W50
1897,2019-12-14 23:00:00+00:00,10.014501,5.7145,BE,2019-12-14,50,2019,2019-W50
1898,2019-12-15 23:00:00+00:00,8.764501,5.7645,BE,2019-12-15,50,2019,2019-W50
1899,2019-12-16 23:00:00+00:00,15.064501,8.014501,BE,2019-12-16,51,2019,2019-W51
1900,2019-12-17 23:00:00+00:00,9.9645,5.1644998,BE,2019-12-17,51,2019,2019-W51
1901,2019-12-18 23:00:00+00:00,14.314501,10.064501,BE,2019-12-18,51,2019,2019-W51
1902,2019-12-19 23:00:00+00:00,13.8645,7.7145,BE,2019-12-19,51,2019,2019-W51
1903,2019-12-20 23:00:00+00:00,9.264501,7.0145,BE,2019-12-20,51,2019,2019-W51
1904,2019-12-21 23:00:00+00:00,9.3645,6.7145,BE,2019-12-21,51,2019,2019-W51
1905,2019-12-22 23:00:00+00:00,8.514501,5.4645,BE,2019-12-22,51,2019,2019-W51
1906,2019-12-23 23:00:00+00:00,11.064501,6.7145,BE,2019-12-23,52,2019,2019-W52
1907,2019-12-24 23:00:00+00:00,8.564501,1.5144999,BE,2019-12-24,52,2019,2019-W52
1908,2019-12-25 23:00:00+00:00,8.1645,1.0145,BE,2019-12-25,52,2019,2019-W52
1909,2019-12-26 23:00:00+00:00,7.9645,5.1644998,BE,2019-12-26,52,2019,2019-W52
1910,2019-12-27 23:00:00+00:00,6.4645,0.81450003,BE,2019-12-27,52,2019,2019-W52
1911,2019-12-28 23:00:00+00:00,5.8645,-1.1854999,BE,2019-12-28,52,2019,2019-W52
1912,2019-12-29 23:00:00+00:00,8.014501,1.7145,BE,2019-12-29,52,2019,2019-W52
1913,2019-12-30 23:00:00+00:00,6.2645,-0.23549998,BE,2019-12-30,01,2019,2019-W01
1914,2019-12-31 23:00:00+00:00,4.5145,-1.4354999,BE,2019-12-31,01,2019,2019-W01
1915,2020-01-01 23:00:00+00:00,7.9645,2.3645,BE,2020-01-01,01,2020,2020-W01
1916,2020-01-02 23:00:00+00:00,9.9645,5.1644998,BE,2020-01-02,01,2020,2020-W01
1917,2020-01-03 23:00:00+00:00,7.6644998,2.9645,BE,2020-01-03,01,2020,2020-W01
1918,2020-01-04 23:00:00+00:00,7.5145,2.1145,BE,2020-01-04,01,2020,2020-W01
1919,2020-01-05 23:00:00+00:00,7.3645,2.0145,BE,2020-01-05,01,2020,2020-W01
1920,2020-01-06 23:00:00+00:00,7.9645,4.1645,BE,2020-01-06,02,2020,2020-W02
1921,2020-01-07 23:00:00+00:00,11.8645,8.4145,BE,2020-01-07,02,2020,2020-W02
1922,2020-01-08 23:00:00+00:00,12.9645,10.814501,BE,2020-01-08,02,2020,2020-W02
1923,2020-01-09 23:00:00+00:00,10.314501,3.9145,BE,2020-01-09,02,2020,2020-W02
1924,2020-01-10 23:00:00+00:00,7.0145,2.3645,BE,2020-01-10,02,2020,2020-W02
1925,2020-01-11 23:00:00+00:00,9.6645,4.0145,BE,2020-01-11,02,2020,2020-W02
1926,2020-01-12 23:00:00+00:00,9.8645,5.5645,BE,2020-01-12,02,2020,2020-W02
1927,2020-01-13 23:00:00+00:00,10.6645,9.4645,BE,2020-01-13,03,2020,2020-W03
1928,2020-01-14 23:00:00+00:00,11.564501,6.0645,BE,2020-01-14,03,2020,2020-W03
1929,2020-01-15 23:00:00+00:00,10.6145,3.6645,BE,2020-01-15,03,2020,2020-W03
1930,2020-01-16 23:00:00+00:00,10.3645,5.0145,BE,2020-01-16,03,2020,2020-W03
1931,2020-01-17 23:00:00+00:00,6.5145,2.1145,BE,2020-01-17,03,2020,2020-W03
1932,2020-01-18 23:00:00+00:00,7.2145,1.2644999,BE,2020-01-18,03,2020,2020-W03
1933,2020-01-19 23:00:00+00:00,4.4144998,-0.7855,BE,2020-01-19,03,2020,2020-W03
1934,2020-01-20 23:00:00+00:00,3.1145,-1.8855,BE,2020-01-20,04,2020,2020-W04
1935,2020-01-21 23:00:00+00:00,3.2145,-1.5355,BE,2020-01-21,04,2020,2020-W04
1936,2020-01-22 23:00:00+00:00,5.7145,1.5645001,BE,2020-01-22,04,2020,2020-W04
1937,2020-01-23 23:00:00+00:00,3.3144999,-1.1355,BE,2020-01-23,04,2020,2020-W04
1938,2020-01-24 23:00:00+00:00,4.6644998,-1.8355,BE,2020-01-24,04,2020,2020-W04
1939,2020-01-25 23:00:00+00:00,10.014501,1.7644999,BE,2020-01-25,04,2020,2020-W04
1940,2020-01-26 23:00:00+00:00,9.3645,7.4144998,BE,2020-01-26,04,2020,2020-W04
1941,2020-01-27 23:00:00+00:00,6.9645,2.9145,BE,2020-01-27,05,2020,2020-W05
1942,2020-01-28 23:00:00+00:00,7.1145,2.0645,BE,2020-01-28,05,2020,2020-W05
1943,2020-01-29 23:00:00+00:00,12.1145,4.1145,BE,2020-01-29,05,2020,2020-W05
1944,2020-01-30 23:00:00+00:00,12.064501,9.564501,BE,2020-01-30,05,2020,2020-W05
1945,2020-01-31 23:00:00+00:00,12.014501,8.014501,BE,2020-01-31,05,2020,2020-W05
1946,2020-02-01 23:00:00+00:00,13.264501,7.2145,BE,2020-02-01,05,2020,2020-W05
1947,2020-02-02 23:00:00+00:00,11.1645,7.3145,BE,2020-02-02,05,2020,2020-W05
1948,2020-02-03 23:00:00+00:00,7.0645,3.7145,BE,2020-02-03,06,2020,2020-W06
1949,2020-02-04 23:00:00+00:00,7.6145,2.2645,BE,2020-02-04,06,2020,2020-W06
1950,2020-02-05 23:00:00+00:00,7.3645,-0.03549999,BE,2020-02-05,06,2020,2020-W06
1951,2020-02-06 23:00:00+00:00,10.1145,-1.1854999,BE,2020-02-06,06,2020,2020-W06
1952,2020-02-07 23:00:00+00:00,11.4645,5.7645,BE,2020-02-07,06,2020,2020-W06
1953,2020-02-08 23:00:00+00:00,12.1645,6.8145,BE,2020-02-08,06,2020,2020-W06
1954,2020-02-09 23:00:00+00:00,10.9645,5.0145,BE,2020-02-09,06,2020,2020-W06
1955,2020-02-10 23:00:00+00:00,7.7145,4.4645,BE,2020-02-10,07,2020,2020-W07
1956,2020-02-11 23:00:00+00:00,7.3145,3.1645,BE,2020-02-11,07,2020,2020-W07
1957,2020-02-12 23:00:00+00:00,9.514501,3.7145,BE,2020-02-12,07,2020,2020-W07
1958,2020-02-13 23:00:00+00:00,9.564501,5.1145,BE,2020-02-13,07,2020,2020-W07
1959,2020-02-14 23:00:00+00:00,13.1645,7.2645,BE,2020-02-14,07,2020,2020-W07
1960,2020-02-15 23:00:00+00:00,16.2145,8.564501,BE,2020-02-15,07,2020,2020-W07
1961,2020-02-16 23:00:00+00:00,10.4645,6.8145,BE,2020-02-16,07,2020,2020-W07
1962,2020-02-17 23:00:00+00:00,8.814501,5.1145,BE,2020-02-17,08,2020,2020-W08
1963,2020-02-18 23:00:00+00:00,7.6145,3.6645,BE,2020-02-18,08,2020,2020-W08
1964,2020-02-19 23:00:00+00:00,11.1645,4.9144998,BE,2020-02-19,08,2020,2020-W08
1965,2020-02-20 23:00:00+00:00,8.7145,2.5644999,BE,2020-02-20,08,2020,2020-W08
1966,2020-02-21 23:00:00+00:00,10.6145,4.8645,BE,2020-02-21,08,2020,2020-W08
1967,2020-02-22 23:00:00+00:00,12.4645,6.7645,BE,2020-02-22,08,2020,2020-W08
1968,2020-02-23 23:00:00+00:00,12.064501,4.9645,BE,2020-02-23,08,2020,2020-W08
1969,2020-02-24 23:00:00+00:00,10.514501,4.3145,BE,2020-02-24,09,2020,2020-W09
1970,2020-02-25 23:00:00+00:00,5.8145,1.9645,BE,2020-02-25,09,2020,2020-W09
1971,2020-02-26 23:00:00+00:00,3.2645,1.4645,BE,2020-02-26,09,2020,2020-W09
1972,2020-02-27 23:00:00+00:00,8.6145,-0.3855,BE,2020-02-27,09,2020,2020-W09
1973,2020-02-28 23:00:00+00:00,12.814501,5.4645,BE,2020-02-28,09,2020,2020-W09
1974,2020-02-29 23:00:00+00:00,9.2145,5.1145,BE,2020-02-29,09,2020,2020-W09
1975,2020-03-01 23:00:00+00:00,8.264501,3.7145,BE,2020-03-01,09,2020,2020-W09
1976,2020-03-02 23:00:00+00:00,7.4645,0.9645,BE,2020-03-02,10,2020,2020-W10
1977,2020-03-03 23:00:00+00:00,8.4645,1.9145,BE,2020-03-03,10,2020,2020-W10
1978,2020-03-04 23:00:00+00:00,8.564501,5.5645,BE,2020-03-04,10,2020,2020-W10
1979,2020-03-05 23:00:00+00:00,6.9645,4.0145,BE,2020-03-05,10,2020,2020-W10
1980,2020-03-06 23:00:00+00:00,9.564501,0.9145,BE,2020-03-06,10,2020,2020-W10
1981,2020-03-07 23:00:00+00:00,9.4645,6.3645,BE,2020-03-07,10,2020,2020-W10
1982,2020-03-08 23:00:00+00:00,9.564501,5.1644998,BE,2020-03-08,10,2020,2020-W10
1983,2020-03-09 23:00:00+00:00,12.6145,6.3645,BE,2020-03-09,11,2020,2020-W11
1984,2020-03-10 23:00:00+00:00,13.4645,11.564501,BE,2020-03-10,11,2020,2020-W11
1985,2020-03-11 23:00:00+00:00,13.2145,5.8145,BE,2020-03-11,11,2020,2020-W11
1986,2020-03-12 23:00:00+00:00,10.4645,4.8145,BE,2020-03-12,11,2020,2020-W11
1987,2020-03-13 23:00:00+00:00,10.764501,3.4645,BE,2020-03-13,11,2020,2020-W11
1988,2020-03-14 23:00:00+00:00,13.314501,6.5645,BE,2020-03-14,11,2020,2020-W11
1989,2020-03-15 23:00:00+00:00,12.6145,5.9144998,BE,2020-03-15,11,2020,2020-W11
1990,2020-03-16 23:00:00+00:00,12.814501,2.9645,BE,2020-03-16,12,2020,2020-W12
1991,2020-03-17 23:00:00+00:00,15.764501,6.2145,BE,2020-03-17,12,2020,2020-W12
1992,2020-03-18 23:00:00+00:00,11.6645,4.7145,BE,2020-03-18,12,2020,2020-W12
1993,2020-03-19 23:00:00+00:00,9.014501,4.9144998,BE,2020-03-19,12,2020,2020-W12
1994,2020-03-20 23:00:00+00:00,9.6145,3.7645,BE,2020-03-20,12,2020,2020-W12
1995,2020-03-21 23:00:00+00:00,10.014501,0.81450003,BE,2020-03-21,12,2020,2020-W12
1996,2020-03-22 23:00:00+00:00,10.8645,-0.1855,BE,2020-03-22,12,2020,2020-W12
1997,2020-03-23 23:00:00+00:00,11.3645,-0.93549997,BE,2020-03-23,13,2020,2020-W13
1998,2020-03-24 23:00:00+00:00,10.4645,-2.1355,BE,2020-03-24,13,2020,2020-W13
1999,2020-03-25 23:00:00+00:00,10.4145,0.26450002,BE,2020-03-25,13,2020,2020-W13
2000,2020-03-26 23:00:00+00:00,13.264501,1.3145001,BE,2020-03-26,13,2020,2020-W13
2001,2020-03-27 23:00:00+00:00,13.564501,4.3645,BE,2020-03-27,13,2020,2020-W13
2002,2020-03-28 23:00:00+00:00,7.2145,1.1145,BE,2020-03-28,13,2020,2020-W13
2003,2020-03-29 23:00:00+00:00,8.514501,-2.1855001,BE,2020-03-29,13,2020,2020-W13
2004,2020-03-30 23:00:00+00:00,9.014501,1.3145001,BE,2020-03-30,14,2020,2020-W14
2005,2020-03-31 23:00:00+00:00,9.7145,-2.9355001,BE,2020-03-31,14,2020,2020-W14
2006,2020-04-01 23:00:00+00:00,9.814501,-1.5355,BE,2020-04-01,14,2020,2020-W14
2007,2020-04-02 23:00:00+00:00,10.3645,4.5645,BE,2020-04-02,14,2020,2020-W14
2008,2020-04-03 23:00:00+00:00,14.7145,4.9645,BE,2020-04-03,14,2020,2020-W14
2009,2020-04-04 23:00:00+00:00,19.9645,5.1145,BE,2020-04-04,14,2020,2020-W14
2010,2020-04-05 23:00:00+00:00,20.0145,10.514501,BE,2020-04-05,14,2020,2020-W14
2011,2020-04-06 23:00:00+00:00,19.0145,9.1145,BE,2020-04-06,15,2020,2020-W15
2012,2020-04-07 23:00:00+00:00,23.4645,8.8645,BE,2020-04-07,15,2020,2020-W15
2013,2020-04-08 23:00:00+00:00,21.164501,9.564501,BE,2020-04-08,15,2020,2020-W15
2014,2020-04-09 23:00:00+00:00,20.6145,7.9645,BE,2020-04-09,15,2020,2020-W15
2015,2020-04-10 23:00:00+00:00,21.7145,7.2645,BE,2020-04-10,15,2020,2020-W15
2016,2020-04-11 23:00:00+00:00,22.2645,7.6644998,BE,2020-04-11,15,2020,2020-W15
2017,2020-04-12 23:00:00+00:00,14.564501,4.9144998,BE,2020-04-12,15,2020,2020-W15
2018,2020-04-13 23:00:00+00:00,10.014501,3.9645,BE,2020-04-13,16,2020,2020-W16
2019,2020-04-14 23:00:00+00:00,16.9645,1.2145,BE,2020-04-14,16,2020,2020-W16
2020,2020-04-15 23:00:00+00:00,22.9645,5.2645,BE,2020-04-15,16,2020,2020-W16
2021,2020-04-16 23:00:00+00:00,20.8145,8.1645,BE,2020-04-16,16,2020,2020-W16
2022,2020-04-17 23:00:00+00:00,14.814501,7.7645,BE,2020-04-17,16,2020,2020-W16
2023,2020-04-18 23:00:00+00:00,16.2645,6.4645,BE,2020-04-18,16,2020,2020-W16
2024,2020-04-19 23:00:00+00:00,19.0645,7.6145,BE,2020-04-19,16,2020,2020-W16
2025,2020-04-20 23:00:00+00:00,20.7145,8.814501,BE,2020-04-20,17,2020,2020-W17
2026,2020-04-21 23:00:00+00:00,21.414501,9.314501,BE,2020-04-21,17,2020,2020-W17
2027,2020-04-22 23:00:00+00:00,22.6145,8.1145,BE,2020-04-22,17,2020,2020-W17
2028,2020-04-23 23:00:00+00:00,19.3645,7.3145,BE,2020-04-23,17,2020,2020-W17
2029,2020-04-24 23:00:00+00:00,15.014501,6.0645,BE,2020-04-24,17,2020,2020-W17
2030,2020-04-25 23:00:00+00:00,17.0145,3.9645,BE,2020-04-25,17,2020,2020-W17
2031,2020-04-26 23:00:00+00:00,21.5145,5.8645,BE,2020-04-26,17,2020,2020-W17
2032,2020-04-27 23:00:00+00:00,15.514501,9.1145,BE,2020-04-27,18,2020,2020-W18
2033,2020-04-28 23:00:00+00:00,16.2645,9.9645,BE,2020-04-28,18,2020,2020-W18
2034,2020-04-29 23:00:00+00:00,14.9645,8.7145,BE,2020-04-29,18,2020,2020-W18
2035,2020-04-30 23:00:00+00:00,14.8645,7.7145,BE,2020-04-30,18,2020,2020-W18
2036,2020-05-01 23:00:00+00:00,13.514501,6.5645,BE,2020-05-01,18,2020,2020-W18
2037,2020-05-02 23:00:00+00:00,14.7145,4.7145,BE,2020-05-02,18,2020,2020-W18
2038,2020-05-03 23:00:00+00:00,15.564501,9.014501,BE,2020-05-03,18,2020,2020-W18
2039,2020-05-04 23:00:00+00:00,15.264501,5.5645,BE,2020-05-04,19,2020,2020-W19
2040,2020-05-05 23:00:00+00:00,17.5145,4.3145,BE,2020-05-05,19,2020,2020-W19
2041,2020-05-06 23:00:00+00:00,20.2145,5.1644998,BE,2020-05-06,19,2020,2020-W19
2042,2020-05-07 23:00:00+00:00,21.664501,9.1645,BE,2020-05-07,19,2020,2020-W19
2043,2020-05-08 23:00:00+00:00,23.664501,9.9645,BE,2020-05-08,19,2020,2020-W19
2044,2020-05-09 23:00:00+00:00,18.3145,7.8145,BE,2020-05-09,19,2020,2020-W19
2045,2020-05-10 23:00:00+00:00,12.3645,5.9144998,BE,2020-05-10,19,2020,2020-W19
2046,2020-05-11 23:00:00+00:00,10.814501,2.4645,BE,2020-05-11,20,2020,2020-W20
2047,2020-05-12 23:00:00+00:00,12.6145,4.1645,BE,2020-05-12,20,2020,2020-W20
2048,2020-05-13 23:00:00+00:00,13.6645,2.9145,BE,2020-05-13,20,2020,2020-W20
2049,2020-05-14 23:00:00+00:00,16.2145,3.1145,BE,2020-05-14,20,2020,2020-W20
2050,2020-05-15 23:00:00+00:00,16.414501,3.9145,BE,2020-05-15,20,2020,2020-W20
2051,2020-05-16 23:00:00+00:00,19.3145,5.0645,BE,2020-05-16,20,2020,2020-W20
2052,2020-05-17 23:00:00+00:00,22.2645,8.2145,BE,2020-05-17,20,2020,2020-W20
2053,2020-05-18 23:00:00+00:00,23.5145,8.9645,BE,2020-05-18,21,2020,2020-W21
2054,2020-05-19 23:00:00+00:00,23.5145,10.564501,BE,2020-05-19,21,2020,2020-W21
2055,2020-05-20 23:00:00+00:00,26.4645,11.3645,BE,2020-05-20,21,2020,2020-W21
2056,2020-05-21 23:00:00+00:00,24.2145,14.2145,BE,2020-05-21,21,2020,2020-W21
2057,2020-05-22 23:00:00+00:00,18.414501,11.814501,BE,2020-05-22,21,2020,2020-W21
2058,2020-05-23 23:00:00+00:00,18.0645,10.514501,BE,2020-05-23,21,2020,2020-W21
2059,2020-05-24 23:00:00+00:00,22.0145,10.264501,BE,2020-05-24,21,2020,2020-W21
2060,2020-05-25 23:00:00+00:00,23.4645,9.2145,BE,2020-05-25,22,2020,2020-W22
2061,2020-05-26 23:00:00+00:00,22.914501,11.1145,BE,2020-05-26,22,2020,2020-W22
2062,2020-05-27 23:00:00+00:00,21.2645,10.014501,BE,2020-05-27,22,2020,2020-W22
2063,2020-05-28 23:00:00+00:00,22.7145,9.4645,BE,2020-05-28,22,2020,2020-W22
2064,2020-05-29 23:00:00+00:00,25.3145,10.6645,BE,2020-05-29,22,2020,2020-W22
2065,2020-05-30 23:00:00+00:00,21.9645,11.6145,BE,2020-05-30,22,2020,2020-W22
2066,2020-05-31 23:00:00+00:00,25.5645,11.514501,BE,2020-05-31,22,2020,2020-W22
2067,2020-06-01 23:00:00+00:00,27.414501,13.564501,BE,2020-06-01,23,2020,2020-W23
2068,2020-06-02 23:00:00+00:00,22.2145,12.264501,BE,2020-06-02,23,2020,2020-W23
2069,2020-06-03 23:00:00+00:00,15.014501,10.1145,BE,2020-06-03,23,2020,2020-W23
2070,2020-06-04 23:00:00+00:00,13.9145,9.514501,BE,2020-06-04,23,2020,2020-W23
2071,2020-06-05 23:00:00+00:00,16.1145,8.6145,BE,2020-06-05,23,2020,2020-W23
2072,2020-06-06 23:00:00+00:00,18.2645,9.514501,BE,2020-06-06,23,2020,2020-W23
2073,2020-06-07 23:00:00+00:00,17.0645,10.764501,BE,2020-06-07,23,2020,2020-W23
2074,2020-06-08 23:00:00+00:00,16.3145,11.2145,BE,2020-06-08,24,2020,2020-W24
2075,2020-06-09 23:00:00+00:00,17.7645,10.1145,BE,2020-06-09,24,2020,2020-W24
2076,2020-06-10 23:00:00+00:00,19.664501,12.814501,BE,2020-06-10,24,2020,2020-W24
2077,2020-06-11 23:00:00+00:00,23.5645,12.4145,BE,2020-06-11,24,2020,2020-W24
2078,2020-06-12 23:00:00+00:00,23.8645,14.014501,BE,2020-06-12,24,2020,2020-W24
2079,2020-06-13 23:00:00+00:00,22.914501,15.4145,BE,2020-06-13,24,2020,2020-W24
2080,2020-06-14 23:00:00+00:00,23.414501,14.264501,BE,2020-06-14,24,2020,2020-W24
2081,2020-06-15 23:00:00+00:00,23.3645,14.9145,BE,2020-06-15,25,2020,2020-W25
2082,2020-06-16 23:00:00+00:00,22.3645,13.6645,BE,2020-06-16,25,2020,2020-W25
2083,2020-06-17 23:00:00+00:00,21.1145,13.9145,BE,2020-06-17,25,2020,2020-W25
2084,2020-06-18 23:00:00+00:00,20.3645,13.064501,BE,2020-06-18,25,2020,2020-W25
2085,2020-06-19 23:00:00+00:00,21.1145,12.1645,BE,2020-06-19,25,2020,2020-W25
2086,2020-06-20 23:00:00+00:00,23.0645,13.2145,BE,2020-06-20,25,2020,2020-W25
2087,2020-06-21 23:00:00+00:00,21.7645,11.8645,BE,2020-06-21,25,2020,2020-W25
2088,2020-06-22 23:00:00+00:00,26.0145,11.014501,BE,2020-06-22,26,2020,2020-W26
2089,2020-06-23 23:00:00+00:00,29.3145,15.4145,BE,2020-06-23,26,2020,2020-W26
2090,2020-06-24 23:00:00+00:00,29.8145,16.8145,BE,2020-06-24,26,2020,2020-W26
2091,2020-06-25 23:00:00+00:00,28.5645,19.6145,BE,2020-06-25,26,2020,2020-W26
2092,2020-06-26 23:00:00+00:00,24.0145,18.0645,BE,2020-06-26,26,2020,2020-W26
2093,2020-06-27 23:00:00+00:00,20.414501,14.7145,BE,2020-06-27,26,2020,2020-W26
2094,2020-06-28 23:00:00+00:00,19.164501,13.9145,BE,2020-06-28,26,2020,2020-W26
2095,2020-06-29 23:00:00+00:00,19.5645,12.764501,BE,2020-06-29,27,2020,2020-W27
2096,2020-06-30 23:00:00+00:00,21.3145,15.4645,BE,2020-06-30,27,2020,2020-W27
2097,2020-07-01 23:00:00+00:00,19.4645,14.1145,BE,2020-07-01,27,2020,2020-W27
2098,2020-07-02 23:00:00+00:00,20.8145,13.314501,BE,2020-07-02,27,2020,2020-W27
2099,2020-07-03 23:00:00+00:00,20.2145,14.9145,BE,2020-07-03,27,2020,2020-W27
2100,2020-07-04 23:00:00+00:00,21.5145,13.6145,BE,2020-07-04,27,2020,2020-W27
2101,2020-07-05 23:00:00+00:00,17.9645,12.264501,BE,2020-07-05,27,2020,2020-W27
2102,2020-07-06 23:00:00+00:00,19.4645,10.764501,BE,2020-07-06,28,2020,2020-W28
2103,2020-07-07 23:00:00+00:00,16.8645,13.1645,BE,2020-07-07,28,2020,2020-W28
