,location,truth_date,year_week,value,relative_humidity_2m,temperature_2m_max,temperature_2m_min
3221,FR,2023-10-15,2023-W41,88.9,68.45549,20.63857,11.102858
3222,FR,2023-10-08,2023-W40,105.0,75.34098,22.274286,10.117143
3223,FR,2023-10-01,2023-W39,109.7,77.422585,23.88857,12.688571
3224,FR,2023-09-24,2023-W38,96.3,77.27889,20.302856,11.781428
3225,FR,2023-09-17,2023-W37,74.8,81.73372,23.417143,15.181429
3226,FR,2023-09-10,2023-W36,58.3,61.6284,31.91,18.13857
3227,FR,2023-09-03,2023-W35,48.3,77.23982,24.245714,14.767143
3228,FR,2023-08-27,2023-W34,40.6,73.12739,24.53143,15.667143
3229,FR,2023-08-20,2023-W33,29.2,76.05004,27.374285,17.267143
3230,FR,2023-08-13,2023-W32,22.3,74.19619,24.917143,15.967143
3231,FR,2023-08-06,2023-W31,23.3,77.01707,20.602858,14.438571
3232,FR,2023-04-30,2023-W17,47.2,78.01154,15.96,7.86
3233,FR,2023-04-23,2023-W16,42.7,74.93626,14.952857,5.71
3234,FR,2023-04-16,2023-W15,57.0,78.73486,12.431429,5.5242853
3235,FR,2023-04-09,2023-W14,73.2,71.86814,14.495714,3.7814286
3236,FR,2023-04-02,2023-W13,98.8,72.30583,13.702857,7.6600003
3237,FR,2023-03-26,2023-W12,110.9,77.008965,13.502858,8.002857
3238,FR,2023-03-19,2023-W11,113.7,77.758255,13.267143,4.6457143
3239,FR,2023-03-12,2023-W10,116.4,78.997696,12.281428,5.9028573
3240,FR,2023-03-05,2023-W09,94.6,71.89669,7.531429,-0.45428568
3241,FR,2023-02-26,2023-W08,116.4,81.62006,9.231429,2.4385717
3242,FR,2023-02-19,2023-W07,136.9,84.53785,12.531428,4.3885717
3243,FR,2023-02-12,2023-W06,148.4,83.12467,8.388572,-0.8971429
3244,FR,2023-02-05,2023-W05,145.5,82.09748,9.431429,4.1528573
3245,FR,2023-01-29,2023-W04,114.1,83.74348,4.738571,-0.032857146
3246,FR,2023-01-22,2023-W03,106.0,86.18746,4.081429,-0.97571427
3247,FR,2023-01-15,2023-W02,119.2,81.31083,10.845714,6.302857
3248,FR,2023-01-08,2023-W01,185.6,87.08644,11.431429,7.9885716
3249,FR,2023-01-01,2022-W52,238.2,84.12106,13.043334,8.501667
3250,FR,2022-12-25,2022-W51,380.6,88.71279,12.867143,9.21
3251,FR,2022-12-18,2022-W50,358.9,81.7099,3.3600001,-2.9614284
3252,FR,2022-12-11,2022-W49,250.5,91.50999,3.1599998,-1.2828571
3253,FR,2022-12-04,2022-W48,186.5,88.421425,5.7457147,3.0957143
3254,FR,2022-11-27,2022-W47,147.8,86.527214,11.124286,5.5457144
3255,FR,2022-11-20,2022-W46,103.8,86.07814,11.745714,6.7957144
3256,FR,2022-11-13,2022-W45,69.4,87.61841,14.581429,7.5457144
3257,FR,2022-11-06,2022-W44,53.2,81.49514,14.288572,8.974286
3258,FR,2022-10-30,2022-W43,68.6,78.212715,21.288572,13.674286
3259,FR,2022-10-23,2022-W42,72.8,83.134895,20.552856,14.331429
3260,FR,2022-10-16,2022-W41,74.5,84.14162,18.11,11.974286
3261,FR,2022-10-09,2022-W40,64.3,78.20537,19.202856,8.167143
3262,FR,2022-10-02,2022-W39,61.2,79.200066,16.78143,9.088572
3263,FR,2022-09-25,2022-W38,44.1,71.75454,18.231428,9.309999
3264,FR,2022-09-18,2022-W37,32.8,70.91996,20.538572,12.124286
3265,FR,2022-09-11,2022-W36,21.6,75.75823,23.302856,14.202857
3266,FR,2022-09-04,2022-W35,14.2,60.839043,26.295715,16.367144
3267,FR,2022-08-28,2022-W34,11.5,61.709236,28.017141,16.752857
3268,FR,2022-08-21,2022-W33,11.6,73.336754,25.217144,15.652857
3269,FR,2022-08-14,2022-W32,18.7,42.30366,30.367144,17.41
3270,FR,2022-08-07,2022-W31,20.3,56.823235,27.995714,15.938571
3271,FR,2022-05-15,2022-W19,21.1,61.074768,23.974287,12.088571
3272,FR,2022-05-08,2022-W18,34.2,66.43044,20.245714,9.488571
3273,FR,2022-05-01,2022-W17,42.8,64.687805,17.538572,6.874286
3274,FR,2022-04-24,2022-W16,67.7,63.245125,18.195715,7.9885716
3275,FR,2022-04-17,2022-W15,154.5,71.853165,18.988571,8.181429
3276,FR,2022-04-10,2022-W14,238.3,76.58773,13.024285,4.51
3277,FR,2022-04-03,2022-W13,294.2,70.18331,9.795714,2.8385715
3278,FR,2022-03-27,2022-W12,254.8,62.912422,18.667143,4.4742856
3279,FR,2022-03-20,2022-W11,188.3,73.10887,14.517142,5.031429
3280,FR,2022-03-13,2022-W10,134.7,75.251785,13.188573,4.352857
3281,FR,2022-03-06,2022-W09,76.9,78.86131,10.117143,2.4385715
3282,FR,2022-02-27,2022-W08,47.5,74.493,10.71,0.9814286
3283,FR,2022-02-20,2022-W07,53.5,77.575325,12.0814295,6.231429
3284,FR,2022-02-13,2022-W06,71.5,81.15167,10.367143,2.1242855
3285,FR,2022-02-06,2022-W05,96.5,81.61553,10.152857,4.002857
3286,FR,2022-01-30,2022-W04,110.7,90.7854,7.002857,2.16
3287,FR,2022-01-23,2022-W03,114.4,89.082596,6.602857,0.68142855
3288,FR,2022-01-16,2022-W02,85.7,92.640884,4.8957143,-1.4114286
3289,FR,2022-01-09,2022-W01,88.3,85.35151,7.424286,1.6457144
3290,FR,2022-01-02,2021-W52,83.7,88.02317,14.06,9.0
3291,FR,2021-12-26,2021-W51,64.3,91.5672,7.8314285,2.41
3292,FR,2021-12-19,2021-W50,58.7,93.84577,8.331429,3.8242857
3293,FR,2021-12-12,2021-W49,61.9,87.569145,8.502857,3.5457141
3294,FR,2021-12-05,2021-W48,64.5,86.468285,8.552857,2.2385714
3295,FR,2021-11-28,2021-W47,56.4,86.34975,6.2957144,1.0957143
3296,FR,2021-11-21,2021-W46,46.3,90.70839,10.145715,4.467143
3297,FR,2021-11-14,2021-W45,31.4,89.17656,10.274285,4.588572
3298,FR,2021-11-07,2021-W44,29.3,84.40446,11.752858,4.8671427
3299,FR,2021-10-31,2021-W43,41.7,85.519035,15.981429,8.995714
3300,FR,2021-10-24,2021-W42,43.7,79.498886,16.13857,7.9385715
3301,FR,2021-10-17,2021-W41,38.6,80.22588,16.145716,5.1242857
3302,FR,2021-10-10,2021-W40,40.5,78.7094,17.145716,8.838572
3303,FR,2021-10-03,2021-W39,34.1,76.713295,17.51,9.702857
3304,FR,2021-09-26,2021-W38,24.1,81.2732,20.667143,10.938571
3305,FR,2021-09-19,2021-W37,21.1,79.40118,22.174286,14.110001
3306,FR,2021-09-12,2021-W36,15.9,68.12697,25.445713,15.495714
3307,FR,2021-09-05,2021-W35,19.4,72.29528,25.645716,14.845714
3308,FR,2021-08-29,2021-W34,20.2,69.89596,21.56,13.01
3309,FR,2021-08-22,2021-W33,16.0,71.086334,21.845715,14.724286
3310,FR,2021-08-15,2021-W32,24.0,68.12901,26.402859,15.410001
3311,FR,2021-08-08,2021-W31,29.1,74.088585,21.11,13.767143
3312,FR,2021-04-18,2021-W15,21.7,64.84353,12.281428,1.3099998
3313,FR,2021-04-11,2021-W14,20.9,70.76031,10.96,1.6742858
3314,FR,2021-04-04,2021-W13,27.9,67.09395,16.467144,4.5528574
3315,FR,2021-03-28,2021-W12,34.7,73.13606,15.031428,3.5671427
3316,FR,2021-03-21,2021-W11,29.3,80.59889,9.102858,2.5957143
3317,FR,2021-03-14,2021-W10,22.9,75.2432,11.138572,3.6814287
3318,FR,2021-03-07,2021-W09,18.2,73.362,10.952857,1.5671428
3319,FR,2021-02-28,2021-W08,22.8,77.133736,14.152857,5.3100004
3320,FR,2021-02-21,2021-W07,23.9,78.981514,14.581429,6.1242857
3321,FR,2021-02-14,2021-W06,25.8,59.03358,1.9028571,-4.032857
3322,FR,2021-02-07,2021-W05,24.2,88.3975,9.502858,4.3957143
3323,FR,2021-01-31,2021-W04,28.1,86.09086,10.360001,5.267143
3324,FR,2021-01-24,2021-W03,24.8,83.107834,7.7957144,3.01
3325,FR,2021-01-17,2021-W02,20.2,87.88409,7.6314282,2.6885715
3326,FR,2021-01-10,2021-W01,24.6,91.8942,3.7742858,-0.94
3327,FR,2021-01-03,2020-W53,24.7,,,
3328,FR,2020-12-27,2020-W52,16.8,91.18904,5.385,0.17250001
3329,FR,2020-12-20,2020-W51,19.0,88.19738,9.052857,4.6528573
3330,FR,2020-12-13,2020-W50,16.5,91.641174,11.352858,6.8100004
3331,FR,2020-12-06,2020-W49,15.5,91.87618,8.281428,3.6100001
3332,FR,2020-11-29,2020-W48,17.3,87.07347,7.36,3.3885713
3333,FR,2020-11-22,2020-W47,17.3,90.904236,9.46,2.1671426
3334,FR,2020-11-15,2020-W46,29.2,81.64588,12.345714,5.845714
3335,FR,2020-11-08,2020-W45,50.8,86.267265,14.51,9.524285
3336,FR,2020-11-01,2020-W44,53.3,82.93634,14.059999,6.1528573
3337,FR,2020-10-25,2020-W43,57.1,85.07653,16.36,10.338572
3338,FR,2020-10-18,2020-W42,46.3,81.90008,16.86,10.96
3339,FR,2020-10-11,2020-W41,37.6,79.87539,13.0957155,6.602857
3340,FR,2020-10-04,2020-W40,26.2,78.16121,15.610001,10.388572
3341,FR,2020-09-27,2020-W39,23.8,83.60691,15.774285,11.031428
3342,FR,2020-09-20,2020-W38,31.3,68.29865,17.61,11.145715
3343,FR,2020-09-13,2020-W37,20.1,54.583363,28.58143,16.624287
3344,FR,2020-09-06,2020-W36,9.9,67.29039,26.567142,14.374286
3345,FR,2020-08-30,2020-W35,11.7,65.302635,22.152859,12.452858
3346,FR,2020-08-23,2020-W34,7.0,71.04334,22.16,13.652857
3347,FR,2020-08-16,2020-W33,5.1,66.90034,25.467144,16.710001
3348,FR,2020-08-09,2020-W32,4.2,64.9222,28.53143,19.431429
3349,FR,2020-08-02,2020-W31,4.8,43.557796,33.181427,18.08143
3350,FR,2020-03-15,2020-W11,210.4,78.66654,14.074286,5.3100004
3351,FR,2020-03-08,2020-W10,163.0,77.92993,13.488571,6.86
3352,FR,2020-03-01,2020-W09,170.8,83.12975,10.295714,4.067143
3353,FR,2020-02-23,2020-W08,221.8,80.70527,9.567143,3.617143
3354,FR,2020-02-16,2020-W07,283.3,78.50993,11.410001,5.7957144
3355,FR,2020-02-09,2020-W06,318.9,74.15656,12.088572,6.4385715
3356,FR,2020-02-02,2020-W05,290.0,81.13076,10.945715,4.274286
3357,FR,2020-01-26,2020-W04,188.7,86.37458,12.309999,7.7028575
3358,FR,2020-01-19,2020-W03,121.0,91.36037,5.6242857,-0.81857145
3359,FR,2020-01-12,2020-W02,82.7,79.67436,10.095714,3.867143
3360,FR,2020-01-05,2020-W01,56.9,88.70748,10.445715,5.96
3361,FR,2019-12-29,2019-W52,43.3,91.56558,5.685,-1.1400001
3362,FR,2019-12-22,2019-W51,45.8,84.140884,9.610001,3.102857
3363,FR,2019-12-15,2019-W50,52.6,84.363785,12.081429,7.5385714
3364,FR,2019-12-08,2019-W49,39.5,82.34672,9.352858,5.2742853
3365,FR,2019-12-01,2019-W48,34.4,91.8744,7.4885716,1.6385715
3366,FR,2019-11-24,2019-W47,28.7,87.1798,9.474286,5.9171433
3367,FR,2019-11-17,2019-W46,24.7,86.92448,10.188571,4.245714
3368,FR,2019-11-10,2019-W45,15.6,88.58198,7.7957144,2.852857
3369,FR,2019-11-03,2019-W44,12.0,84.340385,10.374286,5.1814284
3370,FR,2019-10-27,2019-W43,14.6,85.07729,13.160001,9.252858
3371,FR,2019-10-20,2019-W42,11.9,86.39387,15.910001,9.695715
3372,FR,2019-10-13,2019-W41,11.0,82.739365,15.624286,11.452858
3373,FR,2019-10-06,2019-W40,13.1,78.98091,20.088572,12.317143
3374,FR,2019-09-29,2019-W39,10.9,75.70803,17.017143,10.781428
3375,FR,2019-09-22,2019-W38,7.5,76.01991,19.881428,14.217143
3376,FR,2019-09-15,2019-W37,4.9,56.12575,22.774286,12.309999
3377,FR,2019-04-07,2019-W14,22.0,68.420906,11.974286,2.1885715
3378,FR,2019-03-31,2019-W13,25.7,70.32347,13.988571,4.267143
3379,FR,2019-03-24,2019-W12,34.2,69.754845,16.102858,4.3814287
3380,FR,2019-03-17,2019-W11,48.5,78.43502,13.438571,2.674286
3381,FR,2019-03-10,2019-W10,76.5,74.038345,11.581429,6.1314287
3382,FR,2019-03-03,2019-W09,135.9,75.42192,12.067143,6.1885715
3383,FR,2019-02-24,2019-W08,265.5,77.1612,14.624286,6.074286
3384,FR,2019-02-17,2019-W07,472.7,79.51018,14.017143,2.0171428
3385,FR,2019-02-10,2019-W06,606.4,80.472725,12.445715,0.09571423
3386,FR,2019-02-03,2019-W05,547.2,82.16301,10.245714,4.1314287
3387,FR,2019-01-27,2019-W04,370.8,85.09218,5.567143,-0.69000006
3388,FR,2019-01-20,2019-W03,226.2,88.502846,5.5957146,0.7171429
3389,FR,2019-01-13,2019-W02,116.2,83.81523,5.1885715,-0.46857148
3390,FR,2019-01-06,2019-W01,77.4,87.1277,8.081429,3.2028575
3391,FR,2018-12-30,2018-W52,56.8,93.018135,5.9385715,-0.1542857
3392,FR,2018-12-23,2018-W51,58.8,87.4199,11.974286,6.752857
3393,FR,2018-12-16,2018-W50,41.6,85.394585,5.6314282,0.43857142
3394,FR,2018-12-09,2018-W49,29.6,84.16945,11.781428,7.6385717
3395,FR,2018-12-02,2018-W48,29.2,88.32288,12.581429,7.9314284
3396,FR,2018-11-25,2018-W47,23.9,88.88373,6.9814286,1.9599999
3397,FR,2018-11-18,2018-W46,16.9,86.53058,10.352858,3.602857
3398,FR,2018-11-11,2018-W45,16.6,81.05033,13.867143,8.967143
3399,FR,2018-11-04,2018-W44,9.9,81.40661,13.231429,3.8028572
3400,FR,2018-10-28,2018-W43,9.8,78.673775,13.059999,5.952857
3401,FR,2018-10-21,2018-W42,11.7,71.729355,19.488571,9.631429
3402,FR,2018-10-14,2018-W41,12.1,68.67298,25.08143,14.017143
3403,FR,2018-10-07,2018-W40,11.1,71.981606,19.78143,9.874286
3404,FR,2018-09-30,2018-W39,10.8,63.339878,19.088572,7.3885717
3405,FR,2018-09-23,2018-W38,11.0,61.93252,22.66,13.195715
3406,FR,2018-09-16,2018-W37,7.4,64.9493,24.567142,12.238571
3407,FR,2018-04-22,2018-W16,8.4,70.053116,23.774286,10.752858
3408,FR,2018-04-15,2018-W15,24.6,82.01595,16.052858,7.067143
3409,FR,2018-04-08,2018-W14,34.0,73.79928,16.374287,7.8028574
3410,FR,2018-04-01,2018-W13,49.0,77.40203,12.295714,4.267143
3411,FR,2018-03-25,2018-W12,78.0,73.847824,10.195715,1.7385715
3412,FR,2018-03-18,2018-W11,97.7,78.87079,9.545714,3.3314288
3413,FR,2018-03-11,2018-W10,140.1,83.078224,13.131429,6.6457143
3414,FR,2018-03-04,2018-W09,162.7,63.737457,6.2957144,-1.9685715
3415,FR,2018-02-25,2018-W08,197.6,69.71391,4.352857,-2.182857
3416,FR,2018-02-18,2018-W07,211.5,82.597115,7.788572,0.43857145
3417,FR,2018-02-11,2018-W06,208.0,84.58045,3.31,-3.2614286
3418,FR,2018-02-04,2018-W05,236.5,85.113914,6.8028574,1.9814285
3419,FR,2018-01-28,2018-W04,263.0,88.93766,10.674286,6.124286
3420,FR,2018-01-21,2018-W03,267.3,84.84664,10.095714,5.1171427
3421,FR,2018-01-14,2018-W02,296.9,91.947136,7.96,3.1814287
3422,FR,2018-01-07,2018-W01,352.9,84.87269,10.559999,5.7885714
3423,FR,2017-12-31,2017-W52,448.3,83.93884,9.638572,4.424286
3424,FR,2017-12-24,2017-W51,343.9,93.13875,9.145714,5.717143
3425,FR,2017-12-17,2017-W50,194.1,85.90186,7.0600004,2.1885715
3426,FR,2017-12-10,2017-W49,95.6,88.618454,8.338572,1.8742857
3427,FR,2017-12-03,2017-W48,56.3,88.49592,5.7385716,0.5814285
3428,FR,2017-11-26,2017-W47,37.4,82.17141,11.110001,6.4457145
3429,FR,2017-11-19,2017-W46,20.1,84.62025,10.231429,3.767143
3430,FR,2017-11-12,2017-W45,21.0,82.96782,10.71,4.6385717
3431,FR,2017-11-05,2017-W44,12.8,82.96837,13.317143,6.16
3432,FR,2017-10-29,2017-W43,10.9,86.749466,15.781428,9.274285
3433,FR,2017-10-22,2017-W42,14.9,75.62066,17.902859,11.517143
3434,FR,2017-10-15,2017-W41,18.6,80.34637,21.124287,12.645715
3435,FR,2017-10-08,2017-W40,19.1,78.80532,16.795713,9.281428
3436,FR,2017-10-01,2017-W39,22.4,82.32704,19.738571,13.831429
3437,FR,2017-09-24,2017-W38,17.2,78.698006,19.288572,9.381429
3438,FR,2017-09-17,2017-W37,14.6,77.70171,16.752857,10.059999
3439,FR,2017-04-16,2017-W15,0.5,71.59756,14.788571,6.1528573
3440,FR,2017-04-09,2017-W14,1.7,74.39296,16.952858,5.6242857
3441,FR,2017-04-02,2017-W13,11.4,72.90658,17.895716,7.752857
3442,FR,2017-03-26,2017-W12,13.2,75.59508,14.688571,4.967143
3443,FR,2017-03-19,2017-W11,11.7,80.34888,14.181429,6.9314284
3444,FR,2017-03-12,2017-W10,17.7,83.17552,13.809999,5.6314282
3445,FR,2017-03-05,2017-W09,19.6,79.59077,10.8242855,4.9385715
3446,FR,2017-02-26,2017-W08,44.3,78.699715,11.231429,5.345714
3447,FR,2017-02-19,2017-W07,89.3,83.2031,12.474286,3.624286
3448,FR,2017-02-12,2017-W06,140.3,84.41722,7.1457143,0.16714294
3449,FR,2017-02-05,2017-W05,290.3,89.560555,10.902857,6.0171432
3450,FR,2017-01-29,2017-W04,384.3,82.71775,6.3314285,-0.8257143
3451,FR,2017-01-22,2017-W03,400.6,75.47217,2.4385715,-5.182857
3452,FR,2017-01-15,2017-W02,390.5,88.3033,6.06,1.3457143
3453,FR,2017-01-08,2017-W01,383.0,90.736435,4.524286,-0.77571434
3454,FR,2017-01-01,2016-W52,338.2,92.208916,2.5600002,-3.4733331
3455,FR,2016-12-25,2016-W51,282.8,90.7006,8.394286,3.637143
3456,FR,2016-12-18,2016-W50,190.7,94.45635,7.322857,1.937143
3457,FR,2016-12-11,2016-W49,115.1,93.04241,8.587143,1.4228573
3458,FR,2016-12-04,2016-W48,61.0,80.79882,5.765714,-1.9557142
3459,FR,2016-11-27,2016-W47,33.5,85.45616,10.872857,5.4942856
3460,FR,2016-11-20,2016-W46,31.4,84.32953,12.308572,8.601428
3461,FR,2016-11-13,2016-W45,24.0,87.703285,8.83,3.98
3462,FR,2016-11-06,2016-W44,22.8,85.50636,9.665713,3.8085713
3463,FR,2016-10-30,2016-W43,14.1,87.49193,15.894285,9.194285
3464,FR,2016-10-23,2016-W42,19.5,85.07546,13.7371435,7.3585715
3465,FR,2016-10-16,2016-W41,21.0,78.81737,16.122858,7.38
3466,FR,2016-10-09,2016-W40,20.2,68.96375,16.115713,8.03
3467,FR,2016-10-02,2016-W39,16.0,73.60119,20.10857,11.03
3468,FR,2016-09-25,2016-W38,9.0,71.09988,21.587143,11.508573
3469,FR,2016-09-18,2016-W37,6.1,67.59767,23.672855,16.151428
3470,FR,2016-05-01,2016-W17,19.4,75.3849,12.115714,2.937143
3471,FR,2016-04-24,2016-W16,37.8,71.46002,14.344285,4.7014284
3472,FR,2016-04-17,2016-W15,73.0,78.90682,14.351428,4.8442855
3473,FR,2016-04-10,2016-W14,139.5,78.44587,13.465714,4.6371427
3474,FR,2016-04-03,2016-W13,257.1,81.415504,13.358572,6.1085715
3475,FR,2016-03-27,2016-W12,410.0,79.10137,11.844286,5.13
3476,FR,2016-03-20,2016-W11,458.8,73.143074,9.93,2.1728573
3477,FR,2016-03-13,2016-W10,394.4,77.83773,9.837143,1.9728572
3478,FR,2016-03-06,2016-W09,346.4,79.71209,8.037143,1.0442858
3479,FR,2016-02-28,2016-W08,293.9,74.80449,7.8157144,-0.5985714
3480,FR,2016-02-21,2016-W07,312.4,80.85686,8.394286,2.0085714
3481,FR,2016-02-14,2016-W06,295.5,85.16612,7.88,2.0657144
3482,FR,2016-02-07,2016-W05,269.6,81.40782,10.958571,6.265714
3483,FR,2016-01-31,2016-W04,223.7,85.14216,10.994286,5.8657146
3484,FR,2016-01-24,2016-W03,113.4,87.69001,6.1371427,-0.86285704
3485,FR,2016-01-17,2016-W02,67.2,81.98081,5.237143,1.0514287
3486,FR,2016-01-10,2016-W01,63.7,87.56405,9.351428,4.444286
3487,FR,2016-01-03,2015-W53,37.7,,,
3488,FR,2015-12-27,2015-W52,29.6,82.96234,10.58,5.58
3489,FR,2015-12-20,2015-W51,44.2,82.08417,12.701429,8.301429
3490,FR,2015-12-13,2015-W50,38.1,89.73645,13.337143,8.901429
3491,FR,2015-12-06,2015-W49,32.6,92.07274,9.187142,3.8585715
3492,FR,2015-11-29,2015-W48,25.0,82.48711,11.465714,4.7585716
3493,FR,2015-11-22,2015-W47,22.7,84.36425,9.794286,4.4728575
3494,FR,2015-11-15,2015-W46,19.1,81.68504,11.401428,6.8871427
3495,FR,2015-11-08,2015-W45,20.6,83.78362,14.922857,9.137143
3496,FR,2015-11-01,2015-W44,22.2,88.1623,17.622856,12.28
3497,FR,2015-10-25,2015-W43,25.5,87.50885,16.137142,7.537143
3498,FR,2015-10-18,2015-W42,28.4,85.55385,14.565714,8.887143
3499,FR,2015-10-11,2015-W41,20.6,81.46478,10.93,5.522857
3500,FR,2015-10-04,2015-W40,19.9,79.85748,16.265715,10.115714
3501,FR,2015-09-27,2015-W39,13.1,67.32987,18.087141,9.172857
3502,FR,2015-09-20,2015-W38,12.8,75.65682,17.45857,9.801429
3503,FR,2015-09-13,2015-W37,13.4,77.31843,18.672855,11.308572
3504,FR,2015-04-12,2015-W15,33.7,67.55942,19.637142,7.0800004
3505,FR,2015-04-05,2015-W14,48.1,72.241425,16.965714,3.7585714
3506,FR,2015-03-29,2015-W13,75.3,76.72726,10.801429,4.494286
3507,FR,2015-03-22,2015-W12,106.4,81.83935,10.858572,4.1157146
3508,FR,2015-03-15,2015-W11,150.9,78.15359,12.4871435,3.2085712
3509,FR,2015-03-08,2015-W10,218.7,76.30434,11.337143,2.544286
3510,FR,2015-03-01,2015-W09,363.1,77.498665,12.072856,0.3157143
3511,FR,2015-02-22,2015-W08,623.1,82.63379,9.194285,2.8014286
3512,FR,2015-02-15,2015-W07,786.8,86.089066,7.8800006,1.4300001
3513,FR,2015-02-08,2015-W06,810.5,88.66408,8.508572,0.53714293
3514,FR,2015-02-01,2015-W05,695.9,74.03243,4.2228575,-1.7485714
3515,FR,2015-01-25,2015-W04,444.0,88.41166,5.622857,0.40857142
3516,FR,2015-01-18,2015-W03,233.9,85.832726,4.872857,-0.7914286
3517,FR,2015-01-11,2015-W02,158.2,82.423134,7.837143,3.1157143
3518,FR,2015-01-04,2015-W01,107.8,89.4766,9.108571,3.337143
3519,FR,2014-12-28,2014-W52,99.2,88.88598,3.8300002,-1.5533333
3520,FR,2014-12-21,2014-W51,71.2,83.84508,6.9657145,1.2657144
3521,FR,2014-12-14,2014-W50,66.3,88.60929,10.322858,5.894286
3522,FR,2014-12-07,2014-W49,52.7,89.26575,7.5728574,2.3871427
3523,FR,2014-11-30,2014-W48,44.2,87.6836,5.4514284,1.1800001
3524,FR,2014-11-23,2014-W47,28.5,88.762955,11.43,6.272857
3525,FR,2014-11-16,2014-W46,23.2,91.14775,11.901428,6.144286
3526,FR,2014-11-09,2014-W45,25.4,86.88759,12.515715,6.837143
3527,FR,2014-11-02,2014-W44,24.3,82.49513,12.43,6.544286
3528,FR,2014-10-26,2014-W43,25.2,89.12829,16.951427,8.751429
3529,FR,2014-10-19,2014-W42,34.0,81.12134,15.272857,10.065714
3530,FR,2014-10-12,2014-W41,35.3,81.77677,19.322857,11.53
3531,FR,2014-10-05,2014-W40,26.0,83.53449,17.894285,11.708571
3532,GR,2024-10-13,2024-W41,614.3,60.486084,27.962,20.212
3533,GR,2024-10-06,2024-W40,603.6,62.057625,26.876286,18.44057
3534,GR,2024-09-29,2024-W39,578.6,54.2558,29.090572,20.369143
3535,GR,2024-09-22,2024-W38,577.4,57.99066,26.790571,18.076284
3536,GR,2024-09-15,2024-W37,337.0,56.519264,28.640574,20.526287
3537,GR,2024-09-08,2024-W36,339.5,55.35845,32.047714,22.026287
3538,GR,2024-09-01,2024-W35,494.3,54.914272,31.090572,22.397715
3539,GR,2024-08-25,2024-W34,464.2,46.001366,34.654858,24.712
3540,GR,2024-08-18,2024-W33,545.3,37.5984,36.397713,25.183428
3541,GR,2024-08-11,2024-W32,467.4,43.783443,34.876286,24.969143
3542,GR,2024-08-04,2024-W31,421.3,33.96392,35.219143,24.712002
3543,GR,2024-07-28,2024-W30,599.8,42.071953,35.43343,25.176287
3544,GR,2024-07-21,2024-W29,412.0,31.397614,37.55486,26.854858
3545,GR,2024-07-14,2024-W28,394.1,31.724049,37.519142,26.14057
3546,GR,2024-07-07,2024-W27,380.8,51.49175,32.612,22.212002
3547,GR,2024-06-30,2024-W26,379.5,39.044895,34.169144,23.290571
3548,GR,2024-06-23,2024-W25,388.0,35.619816,36.14057,24.483429
3549,GR,2024-06-16,2024-W24,394.7,35.195175,35.55486,25.726286
3550,GR,2024-06-09,2024-W23,409.8,35.305653,35.247715,24.012
3551,GR,2024-06-02,2024-W22,472.7,46.210308,28.147715,19.08343
3552,GR,2024-05-26,2024-W21,472.1,49.254375,28.112,18.433428
3553,GR,2024-05-19,2024-W20,508.9,60.76643,25.126286,16.147715
3554,GR,2024-05-12,2024-W19,561.4,52.043983,23.740572,15.811999
3555,GR,2024-05-05,2024-W18,639.4,57.723446,23.269144,13.683429
3556,GR,2024-04-28,2024-W17,462.6,55.553493,23.354858,13.826286
3557,GR,2024-04-21,2024-W16,794.8,56.475464,21.797714,13.947715
3558,GR,2024-04-14,2024-W15,891.9,45.44712,26.047714,14.212
3559,GR,2024-04-07,2024-W14,890.0,42.882725,25.104858,14.519143
3560,GR,2024-03-31,2024-W13,885.0,59.376186,23.097715,14.176286
3561,GR,2024-03-24,2024-W12,799.8,68.08234,17.026287,7.447715
3562,GR,2024-03-17,2024-W11,640.0,73.73014,17.154858,8.897715
3563,GR,2024-03-10,2024-W10,702.0,75.02856,16.033428,8.547714
3564,GR,2024-03-03,2024-W09,696.1,81.51728,17.026287,11.154857
3565,GR,2024-02-25,2024-W08,798.2,79.8612,15.326286,9.226286
3566,GR,2024-02-18,2024-W07,975.8,75.94257,14.197715,6.5048566
3567,GR,2024-02-11,2024-W06,964.2,69.65279,17.319143,10.940572
3568,GR,2024-02-04,2024-W05,894.1,68.73553,12.883429,4.4477143
3569,GR,2024-01-28,2024-W04,711.2,67.072586,11.804857,3.0191429
3570,GR,2024-01-21,2024-W03,1087.5,76.60158,15.190573,9.590571
3571,GR,2024-01-14,2024-W02,1250.7,74.92755,10.590571,3.6477144
3572,GR,2024-01-07,2024-W01,2205.8,77.76461,16.433428,10.426286
3573,GR,2023-12-31,2023-W52,2272.2,79.43611,16.069143,9.176286
3574,GR,2023-12-24,2023-W51,1079.0,71.910995,16.204859,7.954857
3575,GR,2023-12-17,2023-W50,1191.1,78.66363,16.026285,9.776285
3576,GR,2023-12-10,2023-W49,896.7,78.93223,14.354857,8.219143
3577,GR,2023-12-03,2023-W48,774.0,73.242546,19.012,12.619143
3578,GR,2023-11-26,2023-W47,740.3,73.51991,17.526287,10.276285
3579,GR,2023-11-19,2023-W46,643.6,66.07998,19.404858,11.326286
3580,GR,2023-11-12,2023-W45,653.5,70.081024,22.676287,14.854857
3581,GR,2023-11-05,2023-W44,714.0,69.771835,25.33343,17.447714
3582,GR,2023-10-29,2023-W43,666.0,73.67208,25.747715,18.212
3583,GR,2023-10-22,2023-W42,902.0,75.97841,24.504856,17.740572
