location,model,prediction_window,mae,rmse
AT,seasonal_naive,3_week,0.4624732154065209,1374.6297532278425
AT,seasonal_naive,4_week,0.4109835612186361,1275.6623345495786
AT,naive,1_week,0.18046410982834737,606.4278259234947
AT,naive,2_week,0.22298311168591212,695.7062603512092
AT,naive,3_week,0.2458697074090776,734.678861368427
AT,naive,4_week,0.3140406029622069,858.9686826254667
HR,seasonal_naive,1_week,48687564264645.086,22.467418371930282
HR,seasonal_naive,2_week,14.91819606513823,38.70147953303515
HR,seasonal_naive,3_week,20.922034164439353,44.89548622872445
HR,seasonal_naive,4_week,27.85454929927877,49.98216595527303
HR,naive,1_week,17321537286459.771,8.504614054715798
HR,naive,2_week,8830587636235.13,15.647351254116206
HR,naive,3_week,27021598837966.59,21.51848947691066
HR,naive,4_week,9191019784654.54,25.94346261602461
RO,seasonal_naive,1_week,994544917151744.6,7.498777758090267
RO,seasonal_naive,2_week,812844798354008.6,8.461289236747568
RO,seasonal_naive,3_week,1270246038421085.2,9.932348116998094
RO,seasonal_naive,4_week,1813611742558486.0,11.097418800556607
RO,naive,1_week,199197680730112.7,3.8346598289823643
RO,naive,2_week,300239978316098.1,6.722452840454018
RO,naive,3_week,603482353020437.8,9.249821568317197
RO,naive,4_week,1047776229428497.1,11.24470852643901
GR,seasonal_naive,1_week,0.24092613920414704,226.91860886671114
GR,seasonal_naive,2_week,0.405202304073672,433.2676215003309
GR,seasonal_naive,3_week,0.4547957300440192,473.16389747728255
GR,seasonal_naive,4_week,0.5018601796990819,514.1155926879711
GR,naive,1_week,0.16058934467094535,245.16194063324073
GR,naive,2_week,0.24264374968945213,345.67416504028904
GR,naive,3_week,0.29229390211841744,400.07198441205264
GR,naive,4_week,0.3380889587536956,446.77845878467474
HU,seasonal_naive,1_week,0.28937429278314813,103.35520768216158
HU,seasonal_naive,2_week,1.1611047601645883,253.65820248967836
HU,seasonal_naive,3_week,1.444898414391792,282.90611530792
HU,seasonal_naive,4_week,1.7557829971334726,306.62589162025904
HU,naive,1_week,0.22932198923703281,66.84178857497292
HU,naive,2_week,0.4023400382656375,114.77345887651198
HU,naive,3_week,0.5618865276707459,153.96228497454862
HU,naive,4_week,0.724434823847325,187.2970186905085
IE,seasonal_naive,1_week,1.1587418670973,21.591161624787105
IE,seasonal_naive,2_week,1.0458293094420916,21.32127079971822
IE,seasonal_naive,3_week,1.1268201942938805,22.840242039516024
IE,seasonal_naive,4_week,1.3006785858413448,24.40647707892234
IE,naive,1_week,0.3468662574105673,3.31047515096066
IE,naive,2_week,0.4863101478695768,4.257459570418662
IE,naive,3_week,0.5845583791905468,5.555795366656109
IE,naive,4_week,0.725166418669955,6.652473212951216
LV,seasonal_naive,1_week,1.9704324993339926,251.6816842495264
LV,seasonal_naive,2_week,0.8979892152233377,113.58066833564767
LV,seasonal_naive,3_week,0.5596706717762769,86.98071628027961
LV,seasonal_naive,4_week,0.6732520950027565,104.74821267417265
LV,naive,1_week,0.5331776292986324,54.76801364834187
LV,naive,2_week,0.8962559744666858,100.53713692814858
LV,naive,3_week,1.336500200392777,145.22223118608315
LV,naive,4_week,1.9436873739916083,185.00192684837504
BE,seasonal_naive,1_week,0.5672983336882887,148.04896163462575
BE,seasonal_naive,2_week,1.0828820041912957,178.11025092621185
BE,seasonal_naive,3_week,1.2918229434388002,183.76177254511194
BE,seasonal_naive,4_week,1.6149652102912335,199.22062958438914
BE,naive,1_week,0.3893651608321655,101.45552565071276
BE,naive,2_week,0.45595134001962173,136.6934356500314
BE,naive,3_week,0.6135200352536669,168.71529454001785
BE,naive,4_week,0.7563965367392348,191.6949778682158
LU,seasonal_naive,1_week,1.2066248058237932e+18,3690.5028547278916
LU,seasonal_naive,2_week,1.651319863369182e+18,3703.8549737626968
LU,seasonal_naive,3_week,1.7818589830031094e+18,4253.74515293135
LU,seasonal_naive,4_week,2.2006225451924014e+18,4226.2975414765715
LU,naive,1_week,5.353335406119646e+17,3176.6839242702413
LU,naive,2_week,5.1098534233626784e+17,2524.07637334165
LU,naive,3_week,8.742281629601551e+17,3456.90556400249
LU,naive,4_week,8.286623314361713e+17,3291.1396202531428
LT,seasonal_naive,1_week,1.1579274948628464,80.756283945587
LT,seasonal_naive,2_week,1.848485707511506,61.03953239327116
LT,seasonal_naive,3_week,2.2428619751186134,46.55525739737066
LT,seasonal_naive,4_week,2.8862716828524966,36.714132238875784
LT,naive,1_week,0.29257727022150887,17.74402922529314
LT,naive,2_week,0.5181035858424758,33.27323443566114
LT,naive,3_week,0.7766268925629227,46.01351785115349
LT,naive,4_week,1.1057002577109696,55.41625521955766
NL,seasonal_naive,1_week,0.45152806591003725,15.838161266280972
NL,seasonal_naive,2_week,0.45837996061126257,13.495878990212866
NL,seasonal_naive,3_week,0.4918201522630938,13.740221899605375
NL,seasonal_naive,4_week,0.5859407365641021,15.655024057116366
NL,naive,1_week,0.3610605854014825,7.63284829013217
NL,naive,2_week,0.4147969342576661,10.964128140514385
NL,naive,3_week,0.5340170917654327,13.489021807006532
NL,naive,4_week,0.567080111745197,15.45138116637533
CZ,seasonal_naive,1_week,0.5655636938771065,42.293080746206044
CZ,seasonal_naive,2_week,0.787504223677565,28.48231518300259
CZ,seasonal_naive,3_week,0.9010246796614135,24.230177379112213
CZ,seasonal_naive,4_week,1.0833436254598716,23.71552485549273
CZ,naive,1_week,0.26435381031152205,15.643069911775491
CZ,naive,2_week,0.3967135776763808,28.638249989258515
CZ,naive,3_week,0.553196098251527,39.17162973991343
CZ,naive,4_week,0.7143914307771284,46.70766002577595
NO,seasonal_naive,1_week,0.4924662325835405,27.86489338447354
NO,seasonal_naive,2_week,0.9107338692251229,34.20183688445569
NO,seasonal_naive,3_week,1.0498281105148821,36.502531346748576
NO,seasonal_naive,4_week,1.2111886728257037,38.772216841308676
NO,naive,1_week,0.1564016299650839,7.933806140859607
NO,naive,2_week,0.2275450106263403,9.371109252020641
NO,naive,3_week,0.289691947919823,10.473402266583463
NO,naive,4_week,0.37323627777711915,12.644200114468742
MT,seasonal_naive,1_week,0.2441498501980563,2073.424922463051
MT,seasonal_naive,2_week,0.3772659608337221,2674.9870196985175
MT,seasonal_naive,3_week,0.4013031646258755,2666.1582848735743
MT,seasonal_naive,4_week,0.422370139426344,2633.2014734919167
MT,naive,1_week,0.24865981736921033,1695.3222841273644
MT,naive,2_week,0.30133417420405384,1973.0763550938173
MT,naive,3_week,0.3076033604304468,2109.2800904574055
MT,naive,4_week,0.45990329443702377,2665.1877619506686
