,location,truth_date,year_week,value,relative_humidity_2m,temperature_2m_max,temperature_2m_min
3022,LV,2018-10-21,2018-W42,1005.2,82.83694,13.370714,4.342143
3023,LV,2018-10-14,2018-W41,976.9,80.77754,17.006428,8.513572
3024,LV,2018-10-07,2018-W40,1173.5,78.66841,12.720714,6.0207143
3025,LV,2018-05-20,2018-W20,495.8,61.885628,20.777857,10.413572
3026,LV,2018-05-13,2018-W19,718.4,52.22362,23.670713,10.177857
3027,LV,2018-05-06,2018-W18,370.1,72.00522,16.992144,5.935
3028,LV,2018-04-29,2018-W17,829.7,77.509865,14.463572,5.220714
3029,LV,2018-04-22,2018-W16,940.7,78.82326,12.906428,4.3135715
3030,LV,2018-04-15,2018-W15,1003.0,63.600002,15.542143,3.5135715
3031,LV,2018-04-08,2018-W14,1073.4,77.24152,13.249285,2.992143
3032,LV,2018-04-01,2018-W13,1005.7,67.731636,3.2635713,-3.8935716
3033,LV,2018-03-25,2018-W12,1357.0,67.73454,4.2992854,-3.7078571
3034,LV,2018-03-18,2018-W11,1429.4,66.6217,1.9707143,-4.6864285
3035,LV,2018-03-11,2018-W10,1563.6,84.31474,3.6278572,-2.8435712
3036,LV,2018-03-04,2018-W09,1489.6,76.1416,-7.600714,-15.843572
3037,LV,2018-02-25,2018-W08,1584.2,78.761475,-7.9364285,-15.179286
3038,LV,2018-02-18,2018-W07,1485.2,81.93186,-0.89357144,-5.565
3039,LV,2018-02-11,2018-W06,1497.7,77.63318,-2.8292859,-8.029285
3040,LV,2018-02-04,2018-W05,1449.9,90.18059,0.54214287,-3.5364287
3041,LV,2018-01-28,2018-W04,1266.6,90.98988,2.1278572,-2.1007142
3042,LV,2018-01-21,2018-W03,1123.1,77.13423,-2.565,-7.9935713
3043,LV,2018-01-14,2018-W02,1072.1,78.005295,-1.9078571,-4.5792856
3044,LV,2018-01-07,2018-W01,884.6,89.928566,3.6475,0.5475
3045,LV,2017-12-31,2017-W52,735.8,91.12865,4.25375,0.041249987
3046,LV,2017-12-24,2017-W51,968.7,91.522835,3.7921429,-0.5364286
3047,LV,2017-12-17,2017-W50,1111.3,89.50626,1.8492857,-1.6578571
3048,LV,2017-12-10,2017-W49,1131.8,88.2494,3.2064285,-0.9864286
3049,LV,2017-12-03,2017-W48,1136.4,87.94543,2.5135713,0.235
3050,LV,2017-11-26,2017-W47,1041.2,94.18758,4.1349998,0.063571386
3051,LV,2017-11-19,2017-W46,1026.8,89.82699,5.185,1.5992857
3052,LV,2017-11-12,2017-W45,1126.5,89.698784,6.477857,2.5921428
3053,LV,2017-11-05,2017-W44,1157.2,84.31343,8.042143,3.8064287
3054,LV,2017-10-29,2017-W43,1003.1,84.870735,5.7564287,0.84928566
3055,LV,2017-10-22,2017-W42,1179.9,85.42907,9.635,2.9707143
3056,LV,2017-10-15,2017-W41,1349.2,87.83216,12.635,7.1850004
3057,LV,2017-10-08,2017-W40,1091.0,85.56932,11.227858,6.5564284
3058,LV,2017-05-21,2017-W20,669.6,67.524635,19.870714,9.249286
3059,LV,2017-05-14,2017-W19,782.4,59.1601,12.135,0.8564286
3060,LV,2017-05-07,2017-W18,489.5,65.992226,13.927857,2.5135715
3061,LV,2017-04-30,2017-W17,891.0,78.23437,8.385,-0.37928575
3062,LV,2017-04-23,2017-W16,892.4,69.45903,6.5707145,-1.6435715
3063,LV,2017-04-16,2017-W15,877.3,76.31945,5.363571,-1.4292858
3064,LV,2017-04-09,2017-W14,1062.5,79.51256,10.813573,1.885
3065,LV,2017-04-02,2017-W13,1089.0,74.7127,8.070714,1.0207144
3066,LV,2017-03-26,2017-W12,1202.9,79.24501,7.5921435,0.09214278
3067,LV,2017-03-19,2017-W11,1107.8,80.98694,6.535,-1.7507143
3068,LV,2017-03-12,2017-W10,1355.8,85.61327,3.4207141,-2.1292858
3069,LV,2017-03-05,2017-W09,1534.0,87.24424,4.9564285,-0.60071427
3070,LV,2017-02-26,2017-W08,1553.7,81.56913,2.7635715,-3.2864287
3071,LV,2017-02-19,2017-W07,1639.0,90.1942,3.677857,-0.57928574
3072,LV,2017-02-12,2017-W06,1612.7,66.325584,-4.122143,-11.250714
3073,LV,2017-02-05,2017-W05,1675.6,83.18086,-0.6507143,-4.2864285
3074,LV,2017-01-29,2017-W04,1551.8,89.36755,0.8778571,-2.6721427
3075,LV,2017-01-22,2017-W03,1671.2,94.078514,1.2492857,-2.7078571
3076,LV,2017-01-15,2017-W02,1287.8,87.81561,-1.9221429,-7.1721425
3077,LV,2017-01-08,2017-W01,1182.8,82.52992,-5.765,-12.957857
3078,LV,2017-01-01,2016-W52,939.2,87.99673,4.3179164,1.0845833
3079,LV,2016-12-25,2016-W51,937.7,93.35459,4.2902145,1.797357
3080,LV,2016-12-18,2016-W50,1172.6,89.957985,1.9759285,-0.40264288
3081,LV,2016-12-11,2016-W49,1070.8,83.962654,2.6330717,-2.181214
3082,LV,2016-12-04,2016-W48,1120.8,85.78022,0.9187857,-4.052643
3083,LV,2016-11-27,2016-W47,1100.8,85.772285,4.225929,1.1973572
3084,LV,2016-11-20,2016-W46,829.6,92.86039,5.9402146,3.3473573
3085,LV,2016-11-13,2016-W45,1111.4,89.9171,0.59021425,-4.024071
3086,LV,2016-11-06,2016-W44,1053.0,90.76525,0.7616429,-2.8169286
3087,LV,2016-10-30,2016-W43,1035.2,87.32104,6.161643,3.3759286
3088,LV,2016-10-23,2016-W42,1130.8,78.9048,5.018786,1.0545
3089,LV,2016-10-16,2016-W41,1067.0,80.515465,6.068786,1.2259285
3090,LV,2016-10-09,2016-W40,1090.2,80.94734,9.125929,6.383072
3091,LV,2016-05-22,2016-W20,526.8,72.514565,16.811644,7.690215
3092,LV,2016-05-15,2016-W19,663.2,66.41707,17.811644,9.5545
3093,LV,2016-05-08,2016-W18,652.4,69.27207,18.92593,7.1473575
3094,LV,2016-05-01,2016-W17,670.1,73.7583,13.261642,3.6759286
3095,LV,2016-04-24,2016-W16,740.9,79.61193,8.375929,2.1687858
3096,LV,2016-04-17,2016-W15,744.8,72.24095,11.847358,2.8402143
3097,LV,2016-04-10,2016-W14,775.0,71.57572,13.068786,3.2259288
3098,LV,2016-04-03,2016-W13,770.7,74.12248,10.183072,1.6973572
3099,LV,2016-03-27,2016-W12,778.3,70.01131,6.568786,-1.7383572
3100,LV,2016-03-20,2016-W11,952.5,76.80599,3.6973572,-1.8526429
3101,LV,2016-03-13,2016-W10,1018.0,90.111496,2.9402142,-1.1740714
3102,LV,2016-03-06,2016-W09,1085.4,80.68628,3.097357,-2.3526428
3103,LV,2016-02-28,2016-W08,1139.4,86.815475,2.8330712,-1.7312143
3104,LV,2016-02-21,2016-W07,1130.5,85.63574,1.6402142,-0.85978574
3105,LV,2016-02-14,2016-W06,1246.0,90.57606,4.5259285,0.84021425
3106,LV,2016-02-07,2016-W05,1326.3,87.220314,3.990214,0.075928554
3107,LV,2016-01-31,2016-W04,1234.2,91.67676,4.8330717,1.3973571
3108,LV,2016-01-24,2016-W03,1271.4,87.19438,-4.3597856,-10.231215
3109,LV,2016-01-17,2016-W02,1039.2,85.67754,-5.3740716,-9.659785
3110,LV,2016-01-10,2016-W01,983.7,82.5897,-12.1955,-16.252644
3111,LV,2016-01-03,2015-W53,515.2,79.58081,-4.758,-7.858
3112,LV,2015-12-27,2015-W52,381.6,82.3528,5.4830713,1.6616429
3113,LV,2015-12-20,2015-W51,894.4,92.284004,5.8259287,3.1402144
3114,LV,2015-12-13,2015-W50,860.8,86.36452,4.768786,1.3330715
3115,LV,2015-12-06,2015-W49,960.2,84.74964,7.418786,3.7330716
3116,LV,2015-11-29,2015-W48,894.8,83.54016,2.2759287,-0.5026429
3117,LV,2015-11-22,2015-W47,784.9,93.19585,5.5973573,1.8116429
3118,LV,2015-11-15,2015-W46,887.1,88.37034,8.311644,4.6116433
3119,LV,2015-11-08,2015-W45,1008.7,91.16323,8.875929,5.8545003
3120,LV,2015-11-01,2015-W44,927.1,83.08409,7.3259287,0.9687857
3121,LV,2015-10-25,2015-W43,1084.5,86.72718,9.347358,4.9544997
3122,LV,2015-10-18,2015-W42,1248.1,80.888954,8.875929,1.5187857
3123,LV,2015-10-11,2015-W41,1212.4,73.06435,7.447357,1.7759285
3124,LV,2015-10-04,2015-W40,1045.9,80.71126,15.197357,9.283072
3125,LV,2015-05-17,2015-W20,678.1,77.1108,12.347358,5.8759284
3126,LV,2015-05-10,2015-W19,729.7,73.38419,15.247357,7.6687856
3127,LV,2015-05-03,2015-W18,635.1,74.79803,12.5545,4.8973575
3128,LV,2015-04-26,2015-W17,910.6,71.13158,13.761643,4.4830713
3129,LV,2015-04-19,2015-W16,1008.3,79.53182,8.133072,2.3402143
3130,LV,2015-04-12,2015-W15,895.8,72.39965,10.911643,3.1402142
3131,LV,2015-04-05,2015-W14,808.0,88.538155,5.6402144,0.9187857
3132,LV,2015-03-29,2015-W13,984.1,77.31193,8.383072,1.5473572
3133,LV,2015-03-22,2015-W12,962.4,65.43631,6.8116426,-1.7312143
3134,LV,2015-03-15,2015-W11,1052.5,73.16125,8.133072,0.36164284
3135,LV,2015-03-08,2015-W10,1075.7,84.40142,6.0759287,0.64021426
3136,LV,2015-03-01,2015-W09,1093.4,89.471115,4.711643,0.5687857
3137,LV,2015-02-22,2015-W08,1157.5,71.42216,4.6545,-0.48835713
3138,LV,2015-02-15,2015-W07,1259.5,86.605965,1.1045,-3.0097854
3139,LV,2015-02-08,2015-W06,1506.2,86.13682,0.34735712,-3.2955
3140,LV,2015-02-01,2015-W05,1659.4,88.189644,0.76878566,-1.2812144
3141,LV,2015-01-25,2015-W04,1240.2,86.51235,-0.7526428,-2.9169288
3142,LV,2015-01-18,2015-W03,1065.3,90.112114,3.1902144,0.32592854
3143,LV,2015-01-11,2015-W02,1008.0,78.452034,-0.07407137,-5.3312144
3144,LV,2015-01-04,2015-W01,443.4,84.826706,3.117,-0.27049994
3145,LV,2014-12-28,2014-W52,397.4,85.38114,-1.3240713,-4.1812143
3146,LV,2014-12-21,2014-W51,932.9,90.76249,4.1545,0.92592853
3147,LV,2014-12-14,2014-W50,1049.0,88.68923,2.8830714,-0.06692858
3148,LV,2014-12-07,2014-W49,1008.9,82.48175,-0.08835716,-3.2097857
3149,LV,2014-11-30,2014-W48,1013.0,78.28905,-2.4383569,-4.8740716
3150,LV,2014-11-23,2014-W47,799.2,83.3473,1.4973571,-0.26692858
3151,LV,2014-11-16,2014-W46,946.2,86.18157,6.9545007,4.8330717
3152,LV,2014-11-09,2014-W45,943.4,89.69093,8.590215,4.7402143
3153,LV,2014-11-02,2014-W44,1032.2,81.58662,8.8045,3.8045
3154,LV,2014-10-26,2014-W43,1212.5,67.95666,4.368786,-0.47407135
3155,LV,2014-10-19,2014-W42,1066.3,84.57906,9.490214,5.5402145
3156,LV,2014-10-12,2014-W41,1167.4,83.98014,13.818787,9.354501
3157,LV,2014-10-05,2014-W40,1149.5,87.7451,10.1545,5.5295
3158,LT,2024-10-13,2024-W41,1137.3,84.02345,15.194333,7.1526666
3159,LT,2024-10-06,2024-W40,1094.5,81.50367,10.800286,7.0145717
3160,LT,2024-09-29,2024-W39,1078.5,70.527885,18.457428,12.271714
3161,LT,2024-09-22,2024-W38,953.2,69.17664,22.735998,10.871715
3162,LT,2024-09-15,2024-W37,761.2,72.50875,22.550283,15.321714
3163,LT,2024-09-08,2024-W36,518.6,63.06625,25.26457,15.100286
3164,LT,2024-09-01,2024-W35,474.3,71.79733,25.500286,14.800285
3165,LT,2024-08-25,2024-W34,436.8,78.28882,24.464571,16.421713
3166,LT,2024-08-18,2024-W33,375.0,72.10061,25.864573,14.600286
3167,LT,2024-08-11,2024-W32,416.8,78.43083,22.75743,14.271714
3168,LT,2024-08-04,2024-W31,411.4,76.01388,22.100285,13.507429
3169,LT,2024-07-28,2024-W30,405.1,81.39973,23.25743,15.164572
3170,LT,2024-07-21,2024-W29,418.1,72.13127,25.828857,16.107428
3171,LT,2024-07-14,2024-W28,449.9,69.87371,27.536,17.50743
3172,LT,2024-07-07,2024-W27,470.3,70.913994,22.75743,14.678857
3173,LT,2024-06-30,2024-W26,455.2,65.98869,27.771713,15.850286
3174,LT,2024-06-23,2024-W25,608.2,73.944405,23.071714,13.271714
3175,LT,2024-06-16,2024-W24,662.7,71.78357,21.021713,11.278857
3176,LT,2024-06-09,2024-W23,662.2,69.515785,21.557428,11.500285
3177,LT,2024-06-02,2024-W22,753.7,61.325344,25.200285,14.793143
3178,LT,2024-05-26,2024-W21,845.3,67.70257,24.350285,14.021714
3179,LT,2024-05-19,2024-W20,928.2,63.162445,20.743143,9.400286
3180,LT,2024-05-12,2024-W19,911.4,67.687485,13.378858,3.2145715
3181,LT,2024-05-05,2024-W18,841.3,63.78935,20.650286,9.393143
3182,LT,2024-04-28,2024-W17,1018.6,78.10211,13.307428,3.536
3183,LT,2024-04-21,2024-W16,927.1,78.20817,8.693143,1.5717143
3184,LT,2024-04-14,2024-W15,919.5,75.22027,16.486,8.078857
3185,LT,2024-04-07,2024-W14,799.6,79.240295,13.650286,5.1574287
3186,LT,2024-03-31,2024-W13,1191.3,71.740974,16.150286,5.9645715
3187,LT,2024-03-24,2024-W12,1201.2,82.948425,7.9360003,1.1217142
3188,LT,2024-03-17,2024-W11,985.6,76.686424,7.5074286,0.5502857
3189,LT,2024-03-10,2024-W10,1064.3,72.34528,4.721714,-2.8711429
3190,LT,2024-03-03,2024-W09,1128.0,84.748985,8.414572,2.7288573
3191,LT,2024-02-25,2024-W08,1224.6,87.42232,6.957429,2.186
3192,LT,2024-02-18,2024-W07,1251.9,88.81262,4.043143,-0.5425715
3193,LT,2024-02-11,2024-W06,1578.4,82.587685,2.2074287,-2.6282856
3194,LT,2024-02-04,2024-W05,1541.0,89.965836,3.3788571,-0.7568571
3195,LT,2024-01-28,2024-W04,1403.6,92.077866,1.7145714,-0.8497143
3196,LT,2024-01-21,2024-W03,1167.7,88.11239,-2.2711427,-8.992571
3197,LT,2024-01-14,2024-W02,1088.6,86.45342,0.39314285,-7.2711425
3198,LT,2024-01-07,2024-W01,947.9,73.24707,-8.585428,-12.649714
3199,LT,2023-12-31,2023-W52,749.7,90.50511,4.0235,0.6235
3200,LT,2023-12-24,2023-W51,1348.9,93.230774,3.5074286,0.30028576
3201,LT,2023-12-17,2023-W50,1473.6,95.64129,2.3002858,-0.03542859
3202,LT,2023-12-10,2023-W49,1431.6,90.82451,-2.7497144,-6.3854284
3203,LT,2023-12-03,2023-W48,1358.5,87.25114,-2.9782856,-6.5068574
3204,LT,2023-11-26,2023-W47,1205.0,79.13606,-0.3782856,-4.8854284
3205,LT,2023-11-19,2023-W46,1034.0,87.353966,2.036,-1.4711428
3206,LT,2023-11-12,2023-W45,927.0,91.75403,7.693143,4.378857
3207,LT,2023-11-05,2023-W44,648.8,84.70204,11.321714,4.886
3208,LT,2023-10-29,2023-W43,1097.8,92.48462,7.286,3.0359998
3209,LT,2023-10-22,2023-W42,1084.0,85.32395,7.8574286,3.4717143
3210,LT,2023-10-15,2023-W41,1021.1,77.316734,13.586,6.1860003
3211,LT,2023-10-08,2023-W40,916.1,75.95909,14.443143,7.943143
3212,LT,2023-10-01,2023-W39,1015.7,76.88918,20.771713,11.628858
3213,LT,2023-09-24,2023-W38,1175.9,77.83271,21.864569,13.278857
3214,LT,2023-09-17,2023-W37,892.1,72.48585,22.028856,11.807428
3215,LT,2023-09-10,2023-W36,464.3,73.65125,22.378857,11.571714
3216,LT,2023-09-03,2023-W35,346.3,78.450455,22.128857,13.786
3217,LT,2023-08-27,2023-W34,321.3,73.45534,24.26457,15.293143
3218,LT,2023-08-20,2023-W33,274.3,70.72985,29.371714,19.000286
3219,LT,2023-08-13,2023-W32,312.1,76.117065,21.478855,12.871715
3220,LT,2023-08-06,2023-W31,316.3,74.0509,26.085999,15.993142
3221,LT,2023-07-30,2023-W30,331.2,72.10345,22.428858,13.90743
3222,LT,2023-07-16,2023-W28,356.6,57.401024,25.91457,14.193144
3223,LT,2023-07-09,2023-W27,342.8,63.107048,23.271713,13.386001
3224,LT,2023-07-02,2023-W26,491.1,74.05162,22.750286,13.693144
3225,LT,2023-06-25,2023-W25,559.8,66.92174,25.207428,15.007428
3226,LT,2023-06-18,2023-W24,694.5,63.44814,25.114573,14.578857
3227,LT,2023-06-11,2023-W23,733.3,48.068245,23.021713,10.178857
3228,LT,2023-06-04,2023-W22,810.3,56.361572,17.928858,6.8645716
3229,LT,2023-05-28,2023-W21,513.6,53.588737,21.457428,9.493143
3230,LT,2023-05-21,2023-W20,539.8,61.646996,18.478855,8.936
3231,LT,2023-05-14,2023-W19,541.4,44.73513,20.771713,7.2574286
3232,LT,2023-05-07,2023-W18,459.6,58.356743,13.014572,1.7502857
3233,LT,2023-04-30,2023-W17,494.9,65.84806,12.571714,3.2431428
3234,LT,2023-04-23,2023-W16,553.3,67.54764,16.928858,6.236
3235,LT,2023-04-16,2023-W15,513.2,76.509705,12.778857,5.6074286
3236,LT,2023-04-09,2023-W14,701.2,80.56556,11.614572,1.8502858
3237,LT,2023-04-02,2023-W13,800.9,75.48287,5.736,-0.9068571
3238,LT,2023-03-26,2023-W12,830.4,81.99347,10.936,3.9717143
3239,LT,2023-03-19,2023-W11,857.0,74.66431,9.0931425,0.9645714
3240,LT,2023-03-12,2023-W10,778.0,74.557625,1.9145715,-5.328285
3241,LT,2023-03-05,2023-W09,685.0,77.44358,2.778857,-2.9354286
3242,LT,2023-02-26,2023-W08,671.5,80.0516,0.7788572,-4.299714
3243,LT,2023-02-19,2023-W07,597.5,87.464134,3.4645715,-1.314
3244,LT,2023-02-12,2023-W06,759.2,86.1017,1.286,-4.2925715
3245,LT,2023-02-05,2023-W05,656.2,89.39763,-0.49971423,-5.328285
3246,LT,2023-01-29,2023-W04,654.7,87.33076,-0.18542859,-2.6282856
3247,LT,2023-01-22,2023-W03,652.3,93.099365,2.1574285,-1.2354285
3248,LT,2023-01-15,2023-W02,732.5,93.56036,2.6002858,0.22885714
3249,LT,2023-01-08,2023-W01,1047.8,80.72865,0.17885722,-5.8568573
3250,LT,2023-01-01,2022-W52,994.4,94.88598,4.986,0.9297501
3251,LT,2022-12-25,2022-W51,1356.6,93.535774,0.8360001,-3.8068569
3252,LT,2022-12-18,2022-W50,1504.6,89.290405,-5.0639997,-9.628285
3253,LT,2022-12-11,2022-W49,1349.4,91.13615,-1.3211429,-3.4211426
3254,LT,2022-12-04,2022-W48,1039.4,87.39052,-1.5354286,-5.2354283
3255,LT,2022-11-27,2022-W47,827.0,87.158455,-0.7925714,-2.7997143
3256,LT,2022-11-20,2022-W46,649.3,81.652916,0.13599995,-3.7782855
3257,LT,2022-11-13,2022-W45,611.3,93.7441,9.8502865,6.050286
3258,LT,2022-11-06,2022-W44,438.1,90.74151,8.928858,4.7574286
3259,LT,2022-10-30,2022-W43,620.6,92.22863,12.5931425,7.557429
3260,LT,2022-10-23,2022-W42,694.9,82.97981,11.028857,5.521714
3261,LT,2022-10-16,2022-W41,667.5,86.19828,13.357429,6.3717146
3262,LT,2022-10-09,2022-W40,682.1,84.190834,14.300285,6.8288574
3263,LT,2022-10-02,2022-W39,643.6,85.00962,12.214571,5.900286
3264,LT,2022-09-25,2022-W38,656.1,84.76929,13.757429,6.128857
3265,LT,2022-09-18,2022-W37,558.8,81.10817,15.300285,9.014571
3266,LT,2022-09-11,2022-W36,350.6,69.7848,14.521714,7.143143
3267,LT,2022-09-04,2022-W35,241.8,69.665054,16.728857,8.814572
3268,LT,2022-08-28,2022-W34,230.6,63.402016,28.807428,17.164572
3269,LT,2022-08-21,2022-W33,230.0,65.45505,27.907427,18.493143
3270,LT,2022-08-14,2022-W32,283.9,71.023125,25.743143,14.800286
3271,LT,2022-08-07,2022-W31,291.9,74.30614,23.828857,12.193144
3272,LT,2022-07-31,2022-W30,296.7,73.00979,20.893143,13.40743
3273,LT,2022-07-24,2022-W29,294.7,76.18946,24.000286,14.800285
3274,LT,2022-07-17,2022-W28,287.6,78.919334,19.00743,12.236
3275,LT,2022-07-10,2022-W27,247.4,77.19247,20.057428,12.857429
3276,LT,2022-07-03,2022-W26,317.5,74.351006,27.428858,18.350285
3277,LT,2022-06-26,2022-W25,283.2,75.052925,24.021713,13.550286
3278,LT,2022-06-19,2022-W24,348.1,76.65184,19.578857,11.793143
3279,LT,2022-06-12,2022-W23,404.8,74.975204,23.671713,14.514571
3280,LT,2022-06-05,2022-W22,390.5,78.84279,19.321714,8.236
3281,LT,2022-05-29,2022-W21,420.9,70.54131,16.000286,7.2074285
3282,LT,2022-05-22,2022-W20,446.3,69.01124,16.800285,6.307429
3283,LT,2022-05-15,2022-W19,452.7,65.70143,16.000286,6.071714
3284,LT,2022-05-08,2022-W18,468.9,66.07433,13.628858,3.7574286
3285,LT,2022-05-01,2022-W17,497.3,66.904495,11.814572,1.1288573
3286,LT,2022-04-24,2022-W16,516.0,79.46656,10.186,4.8645716
3287,LT,2022-04-17,2022-W15,660.2,69.23774,10.971715,-0.042571392
3288,LT,2022-04-10,2022-W14,659.0,73.381935,8.750286,0.18600006
3289,LT,2022-04-03,2022-W13,619.4,57.20551,4.3145714,-3.0568569
3290,LT,2022-03-27,2022-W12,632.3,65.000755,10.793143,-0.44971433
3291,LT,2022-03-20,2022-W11,619.2,62.838875,9.028857,-3.314
3292,LT,2022-03-13,2022-W10,498.1,60.44781,3.0717142,-5.0282855
3293,LT,2022-03-06,2022-W09,578.1,71.126076,2.8574288,-4.2568574
3294,LT,2022-02-27,2022-W08,553.3,82.97795,3.3717144,-2.5211427
3295,LT,2022-02-20,2022-W07,566.3,84.26512,5.9788575,0.5217143
3296,LT,2022-02-13,2022-W06,828.6,88.07578,3.4217143,-1.3997144
3297,LT,2022-02-06,2022-W05,942.1,90.30531,-0.32828566,-4.056857
3298,LT,2022-01-30,2022-W04,926.5,92.158424,1.1217144,-1.9354286
3299,LT,2022-01-23,2022-W03,673.3,84.86821,-1.0211428,-6.0282855
3300,LT,2022-01-16,2022-W02,592.6,80.79389,1.3217143,-4.564
3301,LT,2022-01-09,2022-W01,618.6,86.27834,0.79314286,-3.0425713
3302,LT,2022-01-02,2021-W52,529.2,89.97368,-1.0839999,-5.834
3303,LT,2021-12-26,2021-W51,426.6,77.458305,-4.264,-9.928286
3304,LT,2021-12-19,2021-W50,598.9,93.94731,2.4645712,-1.5568571
3305,LT,2021-12-12,2021-W49,603.3,86.898796,-2.3497143,-6.6139994
3306,LT,2021-12-05,2021-W48,617.1,88.1996,0.47171432,-3.5425715
3307,LT,2021-11-28,2021-W47,588.8,91.17806,3.028857,-0.6854285
3308,LT,2021-11-21,2021-W46,530.7,89.06295,6.4002852,2.2431428
3309,LT,2021-11-14,2021-W45,527.4,90.72964,4.7574286,1.0431429
3310,LT,2021-11-07,2021-W44,447.8,88.678,9.121715,4.807429
3311,LT,2021-10-31,2021-W43,695.0,84.69926,11.893143,6.343143
3312,LT,2021-10-24,2021-W42,698.9,80.24874,9.928857,4.121714
3313,LT,2021-10-17,2021-W41,723.9,84.68586,10.078857,3.7431428
3314,LT,2021-10-10,2021-W40,759.0,68.17931,12.571714,3.2074287
3315,LT,2021-10-03,2021-W39,659.8,78.17225,13.193144,7.678857
3316,LT,2021-09-26,2021-W38,719.5,87.19639,11.736,6.2074285
3317,LT,2021-09-19,2021-W37,684.8,83.58802,11.178857,6.9788575
3318,LT,2021-09-12,2021-W36,467.8,74.50147,21.357428,10.800286
3319,LT,2021-09-05,2021-W35,296.1,79.70897,15.571714,8.836
3320,LT,2021-08-29,2021-W34,288.5,79.99339,17.771713,10.8502865
3321,LT,2021-08-22,2021-W33,239.9,78.50753,19.307428,12.064572
3322,LT,2021-08-15,2021-W32,201.4,81.17715,22.786,13.821714
3323,LT,2021-08-08,2021-W31,213.7,85.841385,20.521713,13.564572
3324,LT,2021-08-01,2021-W30,172.9,67.52864,25.021713,17.235998
3325,LT,2021-07-25,2021-W29,151.7,65.25536,24.835999,14.250285
3326,LT,2021-07-18,2021-W28,143.1,77.56415,28.928858,19.421713
3327,LT,2021-07-11,2021-W27,121.3,74.170845,28.200285,19.400286
3328,LT,2021-07-04,2021-W26,124.4,73.65356,25.036,16.957428
3329,LT,2021-06-27,2021-W25,130.7,74.899475,26.628857,18.750286
3330,LT,2021-06-20,2021-W24,165.5,66.398476,26.378857,14.0859995
3331,LT,2021-06-13,2021-W23,183.2,78.79259,21.235998,12.414572
3332,LT,2021-06-06,2021-W22,212.9,66.78297,21.157427,11.164572
3333,LT,2021-05-30,2021-W21,210.0,77.06336,16.250286,7.8645716
3334,LT,2021-05-23,2021-W20,226.0,84.34862,15.371715,8.600286
3335,LT,2021-05-16,2021-W19,217.1,72.54677,18.550283,9.986
3336,LT,2021-05-09,2021-W18,259.6,78.05314,12.507429,3.6074283
3337,LT,2021-05-02,2021-W17,257.9,72.41311,10.821714,3.0217144
3338,LT,2021-04-25,2021-W16,229.9,69.52946,9.371715,1.5431429
3339,LT,2021-04-18,2021-W15,208.9,76.365654,12.671715,4.0360003
3340,LT,2021-04-11,2021-W14,193.8,68.47147,10.357429,1.7717143
3341,LT,2021-04-04,2021-W13,199.1,81.87251,9.764571,1.3717144
3342,LT,2021-03-28,2021-W12,184.2,71.48825,9.021714,-0.88542855
3343,LT,2021-03-21,2021-W11,140.2,76.872696,3.0217144,-3.128286
3344,LT,2021-03-14,2021-W10,114.9,70.38289,4.057429,-2.9925714
3345,LT,2021-03-07,2021-W09,121.8,77.35097,2.778857,-3.7854285
3346,LT,2021-02-28,2021-W08,116.9,89.170944,5.4717145,0.05028573
3347,LT,2021-02-21,2021-W07,124.9,84.2282,-3.2497141,-10.964
3348,LT,2021-02-14,2021-W06,143.0,81.305115,-7.6497145,-12.613999
3349,LT,2021-02-07,2021-W05,158.6,85.998146,-6.728286,-13.556857
3350,LT,2021-01-31,2021-W04,170.1,91.71678,-1.5139999,-5.6282854
3351,LT,2021-01-24,2021-W03,182.7,89.478065,-0.4425714,-5.671143
3352,LT,2021-01-17,2021-W02,195.7,85.53589,-9.256857,-16.121143
3353,LT,2021-01-10,2021-W01,255.9,93.63331,-0.64257133,-3.0782857
3354,LT,2021-01-03,2020-W53,226.8,88.994545,3.5235,0.33600003
3355,LT,2020-12-27,2020-W52,253.0,92.45422,2.7717144,-0.7925715
3356,LT,2020-12-20,2020-W51,381.6,96.51283,2.2074287,0.00028572764
3357,LT,2020-12-13,2020-W50,398.4,73.20402,-1.1639999,-3.3782856
3358,LT,2020-12-06,2020-W49,361.3,85.62054,1.1288573,-1.8925714
3359,LT,2020-11-29,2020-W48,371.3,91.959236,3.9145713,0.9717142
3360,LT,2020-11-22,2020-W47,373.7,89.94279,6.8645716,2.9288573
3361,LT,2020-11-15,2020-W46,348.8,90.948845,5.3502855,2.7645717
3362,LT,2020-11-08,2020-W45,314.4,92.90096,9.457429,6.093143
3363,LT,2020-11-01,2020-W44,300.3,91.49524,10.936,7.8860006
3364,LT,2020-10-25,2020-W43,323.8,85.64695,12.6002865,7.4788575
3365,LT,2020-10-18,2020-W42,270.8,86.56294,9.457429,4.836
3366,LT,2020-10-11,2020-W41,267.8,87.44385,15.657428,9.971715
3367,LT,2020-10-04,2020-W40,292.5,76.532234,18.200285,11.186
3368,LT,2020-08-02,2020-W31,92.1,69.84448,22.91457,13.907428
3369,LT,2020-07-26,2020-W30,97.4,64.930275,22.450285,12.586
3370,LT,2020-07-19,2020-W29,100.8,58.516872,24.857428,12.414572
3371,LT,2020-07-12,2020-W28,68.6,73.98284,19.407427,11.778857
3372,LT,2020-07-05,2020-W27,61.9,66.06929,23.985998,15.878858
3373,LT,2020-06-28,2020-W26,51.5,63.86143,27.114573,16.114573
