country;model_name;horizon;feature;importance
EE;ARI;3;lag_temp_max_3;0,05151417673024755
EE;ARI;3;lag_value_4;0,03468069301349931
EE;ARI;3;month_cos;0,10904710122620413
EE;ARI;3;week_cos;0,15956546186551002
EE;ARI;4;relative_humidity_2m;0,03076661766793885
EE;ARI;4;temperature_2m_max;0,09941854374194116
EE;ARI;4;year;0,0349505952990164
EE;ARI;4;lag_value_1;0,15256913298217328
EE;ARI;4;lag_humidity_1;0,033864729850995444
EE;ARI;4;lag_temp_max_1;0,0814095011294658
EE;ARI;4;lag_value_2;0,06470470896724952
EE;ARI;4;lag_humidity_2;0,034715653778043705
EE;ARI;4;lag_temp_max_2;0,055343372022017834
EE;ARI;4;lag_value_3;0,04049181290332426
EE;ARI;4;lag_temp_max_3;0,05054651531343209
EE;ARI;4;lag_value_4;0,04075971250752096
EE;ARI;4;month_cos;0,13765027078690192
EE;ARI;4;week_cos;0,1428088330499787
EE;ILI;1;relative_humidity_2m;0,01734077321372454
EE;ILI;1;temperature_2m_max;0,03359579982592032
EE;ILI;1;year;0,05026535350494621
EE;ILI;1;lag_value_1;0,3278840692962455
EE;ILI;1;lag_temp_max_1;0,04927383126349362
EE;ILI;1;lag_value_2;0,21436690879227543
EE;ILI;1;lag_value_3;0,13876111871937874
EE;ILI;1;lag_value_4;0,08999720167642272
EE;ILI;1;month_cos;0,0133515252292598
EE;ILI;1;week_sin;0,015358807916677555
EE;ILI;1;week_cos;0,049804610561655645
EE;ILI;2;relative_humidity_2m;0,0288063879474012
EE;ILI;2;temperature_2m_max;0,05306161287765966
EE;ILI;2;year;0,06335644020906916
EE;ILI;2;lag_value_1;0,2961864245068465
EE;ILI;2;lag_temp_max_1;0,04959221726880112
EE;ILI;2;lag_value_2;0,18180099577932146
EE;ILI;2;lag_value_3;0,13187500647868214
EE;ILI;2;lag_value_4;0,07362479443301634
EE;ILI;2;month_cos;0,029355158257456725
EE;ILI;2;week_sin;0,027279152342676548
EE;ILI;2;week_cos;0,06506180989906916
EE;ILI;3;relative_humidity_2m;0,03132752924515029
EE;ILI;3;temperature_2m_max;0,05301523016855449
EE;ILI;3;year;0,08608815483208104
EE;ILI;3;lag_value_1;0,27160272052961165
EE;ILI;3;lag_temp_max_1;0,06521729683041536
EE;ILI;3;lag_value_2;0,1613637090935346
EE;ILI;3;lag_value_3;0,09046580961708654
EE;ILI;3;lag_value_4;0,06629597946118805
EE;ILI;3;month_cos;0,07266231211709386
EE;ILI;3;week_sin;0,03505781087179996
EE;ILI;3;week_cos;0,06690344723348422
EE;ILI;4;relative_humidity_2m;0,02596759590704932
EE;ILI;4;temperature_2m_max;0,0769425500139493
EE;ILI;4;year;0,11127649881117666
EE;ILI;4;lag_value_1;0,2205085485937125
EE;ILI;4;lag_temp_max_1;0,06256849919552082
EE;ILI;4;lag_value_2;0,12325146463780619
EE;ILI;4;lag_value_3;0,0958967447183952
EE;ILI;4;lag_value_4;0,07602062685074429
EE;ILI;4;month_cos;0,0654839408919314
EE;ILI;4;week_sin;0,05212201264582105
EE;ILI;4;week_cos;0,08996151773389331
ES;ARI;1;relative_humidity_2m;0,009737408394941886
ES;ARI;1;temperature_2m_max;0,03936190735051486
ES;ARI;1;temperature_2m_min;0,03992710583540229
ES;ARI;1;year;0,0073154221474431725
ES;ARI;1;lag_value_1;0,24955460972096602
ES;ARI;1;lag_humidity_1;0,013022872750726649
ES;ARI;1;lag_temp_max_1;0,04139597648210106
ES;ARI;1;lag_value_2;0,1274496511238986
ES;ARI;1;lag_humidity_2;0,03145167506310635
ES;ARI;1;lag_temp_max_2;0,06333327988575826
ES;ARI;1;lag_value_3;0,039442202236677604
ES;ARI;1;lag_humidity_3;0,05443138849717337
ES;ARI;1;lag_temp_max_3;0,04156727375843859
ES;ARI;1;lag_value_4;0,00817682529973706
ES;ARI;1;lag_humidity_4;0,07879958127974378
ES;ARI;1;lag_temp_max_4;0,024954653674999543
ES;ARI;1;lag_temp_min_4;0,009566539892813657
ES;ARI;1;month_cos;0,03169073735762155
ES;ARI;1;week_cos;0,08882088924793571
ES;ARI;2;relative_humidity_2m;0,0244682682219534
ES;ARI;2;temperature_2m_max;0,058325706796492925
ES;ARI;2;temperature_2m_min;0,030315095103804268
ES;ARI;2;year;0,008239365306908915
ES;ARI;2;lag_value_1;0,1653269819704941
ES;ARI;2;lag_humidity_1;0,026260606921381616
ES;ARI;2;lag_temp_max_1;0,06635055792328756
ES;ARI;2;lag_value_2;0,043979064558372305
ES;ARI;2;lag_humidity_2;0,0590115560716045
ES;ARI;2;lag_temp_max_2;0,05247783872683575
ES;ARI;2;lag_value_3;0,008407584332139846
ES;ARI;2;lag_humidity_3;0,10654702948927286
ES;ARI;2;lag_temp_max_3;0,031993426664328466
ES;ARI;2;lag_value_4;0,009984709536181503
ES;ARI;2;lag_humidity_4;0,06836190755877469
ES;ARI;2;lag_temp_max_4;0,02053925745007568
ES;ARI;2;lag_temp_min_4;0,017240166283250376
ES;ARI;2;month_cos;0,0625911023928245
ES;ARI;2;week_cos;0,13957977469201668
ES;ARI;3;relative_humidity_2m;0,04230347496852549
ES;ARI;3;temperature_2m_max;0,06313579064751057
ES;ARI;3;temperature_2m_min;0,023857030169727952
ES;ARI;3;year;0,003943628499664989
ES;ARI;3;lag_value_1;0,055590823446009886
ES;ARI;3;lag_humidity_1;0,08692190678797457
ES;ARI;3;lag_temp_max_1;0,07843134415313366
ES;ARI;3;lag_value_2;0,01614603934012367
ES;ARI;3;lag_humidity_2;0,09734506882704834
ES;ARI;3;lag_temp_max_2;0,03768241619084073
ES;ARI;3;lag_value_3;0,01254883598263227
ES;ARI;3;lag_humidity_3;0,0840813395974718
ES;ARI;3;lag_temp_max_3;0,02338438909264809
ES;ARI;3;lag_value_4;0,019243780046423783
ES;ARI;3;lag_humidity_4;0,062009152200629136
ES;ARI;3;lag_temp_max_4;0,023086931079664006
ES;ARI;3;lag_temp_min_4;0,02224584186313035
ES;ARI;3;month_cos;0,08643831109469444
ES;ARI;3;week_cos;0,16160389601214614
ES;ARI;4;relative_humidity_2m;0,06561557860883527
ES;ARI;4;temperature_2m_max;0,057928543221108936
ES;ARI;4;temperature_2m_min;0,018396618015230418
ES;ARI;4;year;0,020943270051687297
ES;ARI;4;lag_value_1;0,02058648100304932
ES;ARI;4;lag_humidity_1;0,1525399993860904
ES;ARI;4;lag_temp_max_1;0,06027473067315423
ES;ARI;4;lag_value_2;0,008469585347810808
ES;ARI;4;lag_humidity_2;0,10024516205797072
ES;ARI;4;lag_temp_max_2;0,029406733533232837
ES;ARI;4;lag_value_3;0,013661672922187795
ES;ARI;4;lag_humidity_3;0,0520928496196623
ES;ARI;4;lag_temp_max_3;0,034720010369192
ES;ARI;4;lag_value_4;0,03244656895973641
ES;ARI;4;lag_humidity_4;0,020737523996240927
ES;ARI;4;lag_temp_max_4;0,017541304973320685
ES;ARI;4;lag_temp_min_4;0,023798439306235507
ES;ARI;4;month_cos;0,11865016117842572
ES;ARI;4;week_cos;0,15194476677682844
FR;ARI;1;relative_humidity_2m;0,0170622621418808
FR;ARI;1;temperature_2m_max;0,021072440459375532
FR;ARI;1;temperature_2m_min;0,028131568982714707
FR;ARI;1;year;0,06353892285855096
FR;ARI;1;lag_value_1;0,29334729965355716
FR;ARI;1;lag_humidity_1;0,018007224911552547
FR;ARI;1;lag_temp_max_1;0,03084601440744799
FR;ARI;1;lag_temp_min_1;0,0234562521412215
FR;ARI;1;lag_value_2;0,1750647287797592
FR;ARI;1;lag_temp_max_2;0,029903822994013014
FR;ARI;1;lag_temp_min_2;0,014644794469499444
FR;ARI;1;lag_value_3;0,10446048600518038
FR;ARI;1;lag_humidity_3;0,010583082210906208
FR;ARI;1;lag_temp_max_3;0,013159403994160124
FR;ARI;1;lag_temp_min_3;0,0065338806685511855
FR;ARI;1;lag_value_4;0,04370097407725712
FR;ARI;1;lag_humidity_4;0,012069097434006703
FR;ARI;1;lag_temp_max_4;0,007063106910068851
FR;ARI;1;lag_temp_min_4;0,0062630581586474035
FR;ARI;1;month_sin;0,006590045419967983
FR;ARI;1;month_cos;0,015890383664867426
FR;ARI;1;week_sin;0,019314019396825484
FR;ARI;1;week_cos;0,03929713025998831
FR;ARI;2;relative_humidity_2m;0,02875263785628191
FR;ARI;2;temperature_2m_max;0,043719634080095736
FR;ARI;2;temperature_2m_min;0,04243024215532135
FR;ARI;2;year;0,07794691927195212
FR;ARI;2;lag_value_1;0,25115452851399533
FR;ARI;2;lag_humidity_1;0,022504834099695642
FR;ARI;2;lag_temp_max_1;0,03688501414239845
FR;ARI;2;lag_temp_min_1;0,021322191641042012
FR;ARI;2;lag_value_2;0,11744653939494253
FR;ARI;2;lag_temp_max_2;0,020100891877847298
FR;ARI;2;lag_temp_min_2;0,008412879724265658
FR;ARI;2;lag_value_3;0,07377088353815311
FR;ARI;2;lag_humidity_3;0,016213074878274964
FR;ARI;2;lag_temp_max_3;0,014838255599135356
FR;ARI;2;lag_temp_min_3;0,011565339725931422
FR;ARI;2;lag_value_4;0,04211075162632768
FR;ARI;2;lag_humidity_4;0,018386894893890227
FR;ARI;2;lag_temp_max_4;0,014534115907937325
FR;ARI;2;lag_temp_min_4;0,019373592758630553
FR;ARI;2;month_sin;0,013807652483919542
FR;ARI;2;month_cos;0,03450176790933086
FR;ARI;2;week_sin;0,018664382032691718
FR;ARI;2;week_cos;0,05155697588793916
FR;ARI;3;relative_humidity_2m;0,03848493160208168
FR;ARI;3;temperature_2m_max;0,049196859758465834
FR;ARI;3;temperature_2m_min;0,03721328207115108
FR;ARI;3;year;0,0981453511399345
FR;ARI;3;lag_value_1;0,16736515681422412
FR;ARI;3;lag_humidity_1;0,024017303931607947
FR;ARI;3;lag_temp_max_1;0,029161618577618533
FR;ARI;3;lag_temp_min_1;0,015035044284288385
FR;ARI;3;lag_value_2;0,08904190074240956
FR;ARI;3;lag_temp_max_2;0,02172879142695717
FR;ARI;3;lag_temp_min_2;0,014788556847831988
FR;ARI;3;lag_value_3;0,061226673056315455
FR;ARI;3;lag_humidity_3;0,028630375378583945
FR;ARI;3;lag_temp_max_3;0,02106144165800228
FR;ARI;3;lag_temp_min_3;0,024620390410994477
FR;ARI;3;lag_value_4;0,04423608405309554
FR;ARI;3;lag_humidity_4;0,02586596024296739
FR;ARI;3;lag_temp_max_4;0,026046894681196517
FR;ARI;3;lag_temp_min_4;0,03102803277962384
FR;ARI;3;month_sin;0,025898248776346066
FR;ARI;3;month_cos;0,05275699992632446
FR;ARI;3;week_sin;0,02786592227162216
FR;ARI;3;week_cos;0,04658417956835705
FR;ARI;4;relative_humidity_2m;0,04230577784046687
FR;ARI;4;temperature_2m_max;0,03589978621238901
FR;ARI;4;temperature_2m_min;0,023055598683913197
FR;ARI;4;year;0,09805278143405938
FR;ARI;4;lag_value_1;0,11082901681054352
FR;ARI;4;lag_humidity_1;0,03160939895701806
FR;ARI;4;lag_temp_max_1;0,025481342120153655
FR;ARI;4;lag_temp_min_1;0,016031477716004598
FR;ARI;4;lag_value_2;0,07314715703416012
FR;ARI;4;lag_temp_max_2;0,02685802931901227
FR;ARI;4;lag_temp_min_2;0,02577104762267841
FR;ARI;4;lag_value_3;0,0628191404056909
FR;ARI;4;lag_humidity_3;0,03779244949843293
FR;ARI;4;lag_temp_max_3;0,030184029183579396
FR;ARI;4;lag_temp_min_3;0,03460109957874706
FR;ARI;4;lag_value_4;0,0475349229831448
FR;ARI;4;lag_humidity_4;0,03856389564944191
FR;ARI;4;lag_temp_max_4;0,03925432256344002
FR;ARI;4;lag_temp_min_4;0,039147953799075465
FR;ARI;4;month_sin;0,02201524389661849
FR;ARI;4;month_cos;0,06367381757716396
FR;ARI;4;week_sin;0,03592979755441462
FR;ARI;4;week_cos;0,03944191355985155
FR;ILI;1;relative_humidity_2m;0,010526873420146106
FR;ILI;1;temperature_2m_max;0,030693915968395415
FR;ILI;1;temperature_2m_min;0,0325918272676952
FR;ILI;1;covid;0,01091283391708346
FR;ILI;1;year;0,02915603610753851
FR;ILI;1;lag_value_1;0,3844432616003895
FR;ILI;1;lag_humidity_1;0,009474904500098129
FR;ILI;1;lag_temp_max_1;0,0840014977686985
FR;ILI;1;lag_temp_min_1;0,04713157781972501
FR;ILI;1;lag_humidity_2;0,010925941156970176
FR;ILI;1;lag_temp_max_2;0,09661116571509445
FR;ILI;1;lag_value_3;0,13508844087978142
FR;ILI;1;lag_humidity_3;0,010814048643889778
FR;ILI;1;lag_value_4;0,06096120736818601
FR;ILI;1;lag_humidity_4;0,011596454564833426
FR;ILI;1;lag_temp_min_4;0,021407964505848316
FR;ILI;1;week_cos;0,013662048795626415
FR;ILI;2;relative_humidity_2m;0,012921673812112108
FR;ILI;2;temperature_2m_max;0,08855643015095287
FR;ILI;2;temperature_2m_min;0,06818860296433293
FR;ILI;2;covid;0,018260275874245075
FR;ILI;2;year;0,04010085356199226
FR;ILI;2;lag_value_1;0,2986535538015618
FR;ILI;2;lag_humidity_1;0,013665231460312155
FR;ILI;2;lag_temp_max_1;0,12419202482928152
FR;ILI;2;lag_temp_min_1;0,053264962045496425
FR;ILI;2;lag_humidity_2;0,017590301601483827
FR;ILI;2;lag_temp_max_2;0,07551261264069842
FR;ILI;2;lag_value_3;0,07451611301454601
FR;ILI;2;lag_humidity_3;0,01755955856079632
FR;ILI;2;lag_value_4;0,04644021401644927
FR;ILI;2;lag_humidity_4;0,015558628873902275
FR;ILI;2;lag_temp_min_4;0,01670274275056599
FR;ILI;2;week_cos;0,018316220041270776
FR;ILI;3;relative_humidity_2m;0,014923044598865214
FR;ILI;3;temperature_2m_max;0,13803966715726668
FR;ILI;3;temperature_2m_min;0,0792341107900709
FR;ILI;3;covid;0,028289582618628586
FR;ILI;3;year;0,05782440775983318
FR;ILI;3;lag_value_1;0,20030264102996775
FR;ILI;3;lag_humidity_1;0,018529006860842454
FR;ILI;3;lag_temp_max_1;0,11981091191910015
FR;ILI;3;lag_temp_min_1;0,049225947835495346
FR;ILI;3;lag_humidity_2;0,018323580323243927
FR;ILI;3;lag_temp_max_2;0,05816096549938522
FR;ILI;3;lag_value_3;0,05054885874092815
FR;ILI;3;lag_humidity_3;0,028262968583827507
FR;ILI;3;lag_value_4;0,05154602596692679
FR;ILI;3;lag_humidity_4;0,03150793582681568
FR;ILI;3;lag_temp_min_4;0,019941637211625982
FR;ILI;3;week_cos;0,03552870727717646
FR;ILI;4;relative_humidity_2m;0,025040113107324295
FR;ILI;4;temperature_2m_max;0,14024770384926805
FR;ILI;4;temperature_2m_min;0,07198010381874625
FR;ILI;4;covid;0,04348804032400998
FR;ILI;4;year;0,07082943971483573
FR;ILI;4;lag_value_1;0,13844878219382473
FR;ILI;4;lag_humidity_1;0,029095693674740793
FR;ILI;4;lag_temp_max_1;0,1060518183446443
FR;ILI;4;lag_temp_min_1;0,034392184160536104
FR;ILI;4;lag_humidity_2;0,03949217281406533
FR;ILI;4;lag_temp_max_2;0,03796332912604029
FR;ILI;4;lag_value_3;0,04607838247643012
FR;ILI;4;lag_humidity_3;0,044558830872195025
FR;ILI;4;lag_value_4;0,05410899615447007
FR;ILI;4;lag_humidity_4;0,031990571697925234
FR;ILI;4;lag_temp_min_4;0,022686100604284314
FR;ILI;4;week_cos;0,0635477370666594
GR;ILI;1;temperature_2m_max;0,033237434759025505
GR;ILI;1;temperature_2m_min;0,03170577751215094
GR;ILI;1;year;0,030001942556897573
GR;ILI;1;lag_value_1;0,38631121129616636
GR;ILI;1;lag_temp_max_1;0,0504866774376232
GR;ILI;1;lag_temp_min_1;0,027236162018753673
GR;ILI;1;lag_value_2;0,22937432754494025
GR;ILI;1;lag_value_4;0,09875832253623598
GR;ILI;1;lag_temp_min_4;0,022582828105822503
GR;ILI;1;month_cos;0,02202086087709471
GR;ILI;1;week_sin;0,021691792678938365
GR;ILI;1;week_cos;0,04659266267635091
GR;ILI;2;temperature_2m_max;0,05421942024061379
GR;ILI;2;temperature_2m_min;0,03907041097197543
GR;ILI;2;year;0,040020899216338626
GR;ILI;2;lag_value_1;0,3443290321449924
GR;ILI;2;lag_temp_max_1;0,05561598772289446
GR;ILI;2;lag_temp_min_1;0,030877407000866372
GR;ILI;2;lag_value_2;0,18418259823695082
GR;ILI;2;lag_value_4;0,08367819369280564
GR;ILI;2;lag_temp_min_4;0,026936597473886204
GR;ILI;2;month_cos;0,03587755247132714
GR;ILI;2;week_sin;0,03690938222211681
GR;ILI;2;week_cos;0,06828251860523234
GR;ILI;3;temperature_2m_max;0,06612614170792215
GR;ILI;3;temperature_2m_min;0,0459666162763948
GR;ILI;3;year;0,056449387167497464
GR;ILI;3;lag_value_1;0,29817484768211533
GR;ILI;3;lag_temp_max_1;0,055400950180717216
GR;ILI;3;lag_temp_min_1;0,03788861569174681
GR;ILI;3;lag_value_2;0,15579265778221202
GR;ILI;3;lag_value_4;0,06891690303995497
GR;ILI;3;lag_temp_min_4;0,032403579846823426
GR;ILI;3;month_cos;0,05010609948681578
GR;ILI;3;week_sin;0,04583306428578705
GR;ILI;3;week_cos;0,08694113685201303
GR;ILI;4;temperature_2m_max;0,0653672365039156
GR;ILI;4;temperature_2m_min;0,05165191537396365
GR;ILI;4;year;0,061825626245352
GR;ILI;4;lag_value_1;0,23825763154135354
GR;ILI;4;lag_temp_max_1;0,047208862051078826
GR;ILI;4;lag_temp_min_1;0,03694200532279611
GR;ILI;4;lag_value_2;0,1527403285749523
GR;ILI;4;lag_value_4;0,07507463308192036
GR;ILI;4;lag_temp_min_4;0,035261441491739993
GR;ILI;4;month_cos;0,0661147401002472
GR;ILI;4;week_sin;0,059609549864515776
GR;ILI;4;week_cos;0,10994602984816457
HR;ILI;1;relative_humidity_2m;0,010835911953324341
HR;ILI;1;temperature_2m_max;0,028847029180890046
HR;ILI;1;temperature_2m_min;0,020580132782022087
HR;ILI;1;lag_value_1;0,3660373854740143
HR;ILI;1;lag_temp_max_1;0,01692966477256509
HR;ILI;1;lag_temp_min_1;0,02002351571180719
HR;ILI;1;lag_value_2;0,18810444543138075
HR;ILI;1;lag_temp_max_2;0,01818395025016303
HR;ILI;1;lag_temp_min_2;0,0333041932046589
HR;ILI;1;lag_value_3;0,08503700910916172
HR;ILI;1;lag_temp_max_3;0,028638637783609474
HR;ILI;1;lag_temp_min_3;0,03123385244435176
HR;ILI;1;lag_value_4;0,053667362576958706
HR;ILI;1;lag_humidity_4;0,008549254247715517
HR;ILI;1;lag_temp_max_4;0,04807901638277668
HR;ILI;1;week_sin;0,020237032925975375
HR;ILI;1;week_cos;0,021711605768625006
HR;ILI;2;relative_humidity_2m;0,014539990772932951
HR;ILI;2;temperature_2m_max;0,03215855516855476
HR;ILI;2;temperature_2m_min;0,02755634739814261
HR;ILI;2;lag_value_1;0,2851273134649843
HR;ILI;2;lag_temp_max_1;0,026519316012465727
HR;ILI;2;lag_temp_min_1;0,03137422955584567
HR;ILI;2;lag_value_2;0,12880671096431076
HR;ILI;2;lag_temp_max_2;0,03896313904989981
HR;ILI;2;lag_temp_min_2;0,04402996577717214
HR;ILI;2;lag_value_3;0,05646622451574184
HR;ILI;2;lag_temp_max_3;0,05953018368221266
HR;ILI;2;lag_temp_min_3;0,048930120336645386
HR;ILI;2;lag_value_4;0,05745216387202299
HR;ILI;2;lag_humidity_4;0,015978643224155917
HR;ILI;2;lag_temp_max_4;0,0637258542229719
HR;ILI;2;week_sin;0,036090861180544616
HR;ILI;2;week_cos;0,03275038080139596
HR;ILI;3;relative_humidity_2m;0,0216346293236558
HR;ILI;3;temperature_2m_max;0,03849998453339468
HR;ILI;3;temperature_2m_min;0,030535405346147803
HR;ILI;3;lag_value_1;0,19719221571662132
HR;ILI;3;lag_temp_max_1;0,05846010115995675
HR;ILI;3;lag_temp_min_1;0,04419020387664777
HR;ILI;3;lag_value_2;0,06393639065976657
HR;ILI;3;lag_temp_max_2;0,07820557604962107
HR;ILI;3;lag_temp_min_2;0,04979771056707377
HR;ILI;3;lag_value_3;0,05919279633702567
HR;ILI;3;lag_temp_max_3;0,06610453690560646
HR;ILI;3;lag_temp_min_3;0,046846482775544714
HR;ILI;3;lag_value_4;0,07020993730023446
HR;ILI;3;lag_humidity_4;0,023090231469025006
HR;ILI;3;lag_temp_max_4;0,059462471375721505
HR;ILI;3;week_sin;0,048798130475369315
HR;ILI;3;week_cos;0,043843196128587315
HR;ILI;4;relative_humidity_2m;0,021093643849316876
HR;ILI;4;temperature_2m_max;0,05893860008707523
HR;ILI;4;temperature_2m_min;0,05427561973353389
HR;ILI;4;lag_value_1;0,10047673372215443
HR;ILI;4;lag_temp_max_1;0,07509734499451527
HR;ILI;4;lag_temp_min_1;0,06236139308710395
HR;ILI;4;lag_value_2;0,052718185101167575
HR;ILI;4;lag_temp_max_2;0,10435622382658885
HR;ILI;4;lag_temp_min_2;0,051741977070454706
HR;ILI;4;lag_value_3;0,06542546223156696
HR;ILI;4;lag_temp_max_3;0,07376275563713791
HR;ILI;4;lag_temp_min_3;0,03368797329435908
HR;ILI;4;lag_value_4;0,062312772200049035
HR;ILI;4;lag_humidity_4;0,03410031077415411
HR;ILI;4;lag_temp_max_4;0,053587247626184775
HR;ILI;4;week_sin;0,035800071512303876
HR;ILI;4;week_cos;0,06026368525233348
HU;ARI;1;relative_humidity_2m;0,030415995789928728
HU;ARI;1;temperature_2m_max;0,04241343333307713
HU;ARI;1;temperature_2m_min;0,06118158116867835
HU;ARI;1;lag_value_1;0,16166092134153434
HU;ARI;1;lag_humidity_1;0,020645574913917993
HU;ARI;1;lag_temp_max_1;0,03892971582179636
HU;ARI;1;lag_temp_min_1;0,10521973981749863
HU;ARI;1;lag_value_2;0,06606069436576535
HU;ARI;1;lag_humidity_2;0,02285544773495785
HU;ARI;1;lag_temp_max_2;0,04927827354084152
HU;ARI;1;lag_temp_min_2;0,05278999376910317
HU;ARI;1;lag_value_3;0,02325308931775592
HU;ARI;1;lag_humidity_3;0,02103923976741881
HU;ARI;1;lag_temp_max_3;0,050515308799676015
HU;ARI;1;lag_temp_min_3;0,031725915699833504
HU;ARI;1;lag_value_4;0,019197000663370992
HU;ARI;1;lag_humidity_4;0,02745380636403997
HU;ARI;1;lag_temp_max_4;0,031650442711285434
HU;ARI;1;lag_temp_min_4;0,01737369783422169
HU;ARI;1;month_cos;0,031185752356728748
HU;ARI;1;week_sin;0,016337865271412094
HU;ARI;1;week_cos;0,07881650961715737
HU;ARI;2;relative_humidity_2m;0,02779966103870895
HU;ARI;2;temperature_2m_max;0,05559126200166266
HU;ARI;2;temperature_2m_min;0,06958966883544247
HU;ARI;2;lag_value_1;0,07481402238381764
HU;ARI;2;lag_humidity_1;0,023995948579156018
HU;ARI;2;lag_temp_max_1;0,0470216390081375
HU;ARI;2;lag_temp_min_1;0,06836605371519858
HU;ARI;2;lag_value_2;0,028930223883109587
HU;ARI;2;lag_humidity_2;0,024965612056318386
HU;ARI;2;lag_temp_max_2;0,04713327191174628
HU;ARI;2;lag_temp_min_2;0,039458904915795706
HU;ARI;2;lag_value_3;0,02305460536306718
HU;ARI;2;lag_humidity_3;0,026651578260748175
HU;ARI;2;lag_temp_max_3;0,03958286058847764
HU;ARI;2;lag_temp_min_3;0,02118237071626632
HU;ARI;2;lag_value_4;0,04435358786165447
HU;ARI;2;lag_humidity_4;0,049889880289702974
HU;ARI;2;lag_temp_max_4;0,01834710760042507
HU;ARI;2;lag_temp_min_4;0,01503500266110799
HU;ARI;2;month_cos;0,09853335517237002
HU;ARI;2;week_sin;0,026964917460630143
HU;ARI;2;week_cos;0,1287384656964563
HU;ARI;3;relative_humidity_2m;0,03993189459198315
HU;ARI;3;temperature_2m_max;0,06596468229080475
HU;ARI;3;temperature_2m_min;0,060303939031385714
HU;ARI;3;lag_value_1;0,027632840444784226
HU;ARI;3;lag_humidity_1;0,025357937777217912
HU;ARI;3;lag_temp_max_1;0,04713078792229307
HU;ARI;3;lag_temp_min_1;0,05322808436243882
HU;ARI;3;lag_value_2;0,02258301463662912
HU;ARI;3;lag_humidity_2;0,042102925282188765
HU;ARI;3;lag_temp_max_2;0,03499452232440972
HU;ARI;3;lag_temp_min_2;0,03688024103713618
HU;ARI;3;lag_value_3;0,03492748998993216
HU;ARI;3;lag_humidity_3;0,041033642683669366
HU;ARI;3;lag_temp_max_3;0,029204223994286578
HU;ARI;3;lag_temp_min_3;0,020857857524938052
HU;ARI;3;lag_value_4;0,044479513704291325
HU;ARI;3;lag_humidity_4;0,09056417920140433
HU;ARI;3;lag_temp_max_4;0,020969711873546414
HU;ARI;3;lag_temp_min_4;0,0178329851307159
HU;ARI;3;month_cos;0,06934704485599195
HU;ARI;3;week_sin;0,03651340165409105
HU;ARI;3;week_cos;0,13815907968586127
HU;ARI;4;relative_humidity_2m;0,05088506217955421
HU;ARI;4;temperature_2m_max;0,05384318146451421
HU;ARI;4;temperature_2m_min;0,05102153337248288
HU;ARI;4;lag_value_1;0,017878310973269626
HU;ARI;4;lag_humidity_1;0,03372147808925347
HU;ARI;4;lag_temp_max_1;0,043336255355069186
HU;ARI;4;lag_temp_min_1;0,0358525131708025
HU;ARI;4;lag_value_2;0,04090368102357455
HU;ARI;4;lag_humidity_2;0,05152014467114821
HU;ARI;4;lag_temp_max_2;0,016651892947201232
HU;ARI;4;lag_temp_min_2;0,010131079396971557
HU;ARI;4;lag_value_3;0,037950786401187986
HU;ARI;4;lag_humidity_3;0,06226153299376761
HU;ARI;4;lag_temp_max_3;0,030218375682841966
HU;ARI;4;lag_temp_min_3;0,012619757775804928
HU;ARI;4;lag_value_4;0,02814044060523395
HU;ARI;4;lag_humidity_4;0,10593874894556171
HU;ARI;4;lag_temp_max_4;0,043792410681113676
HU;ARI;4;lag_temp_min_4;0,022353818703739266
HU;ARI;4;month_cos;0,07150583979544282
HU;ARI;4;week_sin;0,04330287663775785
HU;ARI;4;week_cos;0,1361702791337064
HU;ILI;1;relative_humidity_2m;0,01119236414500928
HU;ILI;1;temperature_2m_max;0,024504098686886706
HU;ILI;1;temperature_2m_min;0,0269750907571378
HU;ILI;1;year;0,014002685268235412
HU;ILI;1;lag_value_1;0,31233569375846665
HU;ILI;1;lag_humidity_1;0,008468481360656872
HU;ILI;1;lag_temp_max_1;0,03736798687476182
HU;ILI;1;lag_temp_min_1;0,04014358984585274
HU;ILI;1;lag_value_2;0,1690172565453432
HU;ILI;1;lag_temp_max_2;0,03965241641984707
HU;ILI;1;lag_value_3;0,09470385766074042
HU;ILI;1;lag_temp_max_3;0,039219793677683384
HU;ILI;1;lag_temp_min_3;0,029706917311609838
HU;ILI;1;lag_value_4;0,03856079991953151
HU;ILI;1;lag_temp_max_4;0,041400406280903745
HU;ILI;1;lag_temp_min_4;0,023226457302507542
HU;ILI;1;week_sin;0,022999356663842573
HU;ILI;1;week_cos;0,026522747520983457
HU;ILI;2;relative_humidity_2m;0,017948437236495626
HU;ILI;2;temperature_2m_max;0,04359415131162397
HU;ILI;2;temperature_2m_min;0,043466287136732173
HU;ILI;2;year;0,021788600829423205
HU;ILI;2;lag_value_1;0,2427705612291642
HU;ILI;2;lag_humidity_1;0,013486851745577668
HU;ILI;2;lag_temp_max_1;0,04686725023804014
HU;ILI;2;lag_temp_min_1;0,05890290593174844
HU;ILI;2;lag_value_2;0,09958443403817585
HU;ILI;2;lag_temp_max_2;0,0631467378523377
HU;ILI;2;lag_value_3;0,05650044895808334
HU;ILI;2;lag_temp_max_3;0,06287105175232345
HU;ILI;2;lag_temp_min_3;0,03194826579175123
HU;ILI;2;lag_value_4;0,03878637677507695
HU;ILI;2;lag_temp_max_4;0,05641364643348901
HU;ILI;2;lag_temp_min_4;0,026267948429691133
HU;ILI;2;week_sin;0,04117073562323044
HU;ILI;2;week_cos;0,03448530868703531
